Setup title,"I/V Sweep"
Classic test name,"I/V Sweep"
Test date,1/25/2023
Test time,17:37:44
Device ID,
Count,6
Flags,
Remarks,
Context.MainFrame,B1500A
Channel.UnitType,SMU,SMU
Channel.Unit,SMU4:HR,SMU3:HR
Channel.IName,I1,l2
Channel.VName,V1,V2
Channel.Mode,V,COMMON
Channel.Func,VAR1,CONST
Channel.Index,
Channel.Time,
Measurement.Port.Unit,SMU4:HR,SMU3:HR
Measurement.Port.SeriesResistor,NONE,NONE
Measurement.Port.Filter,ON,ON
Measurement.Port.OutputVoltageComparison,0,0
Measurement.Primary.Locus,Double
Measurement.Primary.Scale,LINEAR
Measurement.Primary.Start,0
Measurement.Primary.Stop,1
Measurement.Primary.Step,0.01
Measurement.Primary.Compliance,0.0002
Measurement.Primary.PowerCompliance,0
Measurement.Aborting.Condition,"CONTINUE AT ANY"
Measurement.PostOutput.Value,START
Measurement.PostOutput.Retention,OFF
Measurement.Bias.Source,0,0
Measurement.Bias.Compliance,0.0002,0.1
Measurement.Monitor.Unit,SMU4:HR,SMU3:HR
Measurement.Monitor.Adc,"HR ADC","HR ADC"
Measurement.Monitor.Measurement,"Compliance Side","Compliance Side"
Measurement.Monitor.RangingMode,LIMITED,LIMITED
Measurement.Monitor.RangeBoundary,1nA,1nA
Measurement.Monitor.RangeRating,"BY FULL RANGE","BY FULL RANGE"
Measurement.Monitor.RangeRatingCoeff,50,50
Measurement.Timing.Hold,0
Measurement.Timing.Delay,0
Measurement.Adc.HighSpeed.Mode,PLC
Measurement.Adc.HighSpeed.Coeff,9
Measurement.Adc.HighResolution.AutoZero,OFF
Measurement.Adc.HighResolution.Mode,PLC
Measurement.Adc.HighResolution.Coeff,9
Measurement.WaitTime.Source.Coeff,1
Measurement.WaitTime.Source.Offset,0
Measurement.WaitTime.Monitor.Coeff,1
Measurement.WaitTime.Monitor.Offset,0
Output.Graph.Enabled,true
Output.Graph.AutoScaling,false
Output.Graph.XAxis.Data,V1
Output.Graph.XAxis.Scale,Linear
Output.Graph.XAxis.Left,-1
Output.Graph.XAxis.Right,1
Output.Graph.XAxis.RunTimeAutoScale,true
Output.Graph.YAxis.Data,I1
Output.Graph.YAxis.Scale,Linear
Output.Graph.YAxis.Bottom,-0.1
Output.Graph.YAxis.Top,0.1
Output.Graph.YAxis.Group,
Output.Graph.YAxis.RunTimeAutoScale,true
AutoAnalysis.Interpolation,false
AutoAnalysis.Line1.Enabled,false
AutoAnalysis.Line1.Type,1
AutoAnalysis.Line1.Fix,True
AutoAnalysis.Line1.YAxis,0
AutoAnalysis.Line1.Point1.Type,0
AutoAnalysis.Line1.Point1.XY.X,
AutoAnalysis.Line1.Point1.XY.Y,
AutoAnalysis.Line1.Point1.Data.Var,
AutoAnalysis.Line1.Point1.Data.Condition,
AutoAnalysis.Line1.Point1.Data.Start,false
AutoAnalysis.Line1.Point1.Data.StartVar,
AutoAnalysis.Line1.Point1.Data.StartCondition,
AutoAnalysis.Line1.Point2.Type,0
AutoAnalysis.Line1.Point2.XY.X,
AutoAnalysis.Line1.Point2.XY.Y,
AutoAnalysis.Line1.Point2.Data.Var,
AutoAnalysis.Line1.Point2.Data.Condition,
AutoAnalysis.Line1.Point2.Data.Start,false
AutoAnalysis.Line1.Point2.Data.StartVar,
AutoAnalysis.Line1.Point2.Data.StartCondition,
AutoAnalysis.Line1.GradientExpr,0
AutoAnalysis.Line2.Enabled,false
AutoAnalysis.Line2.Type,1
AutoAnalysis.Line2.Fix,True
AutoAnalysis.Line2.YAxis,0
AutoAnalysis.Line2.Point1.Type,0
AutoAnalysis.Line2.Point1.XY.X,
AutoAnalysis.Line2.Point1.XY.Y,
AutoAnalysis.Line2.Point1.Data.Var,
AutoAnalysis.Line2.Point1.Data.Condition,
AutoAnalysis.Line2.Point1.Data.Start,false
AutoAnalysis.Line2.Point1.Data.StartVar,
AutoAnalysis.Line2.Point1.Data.StartCondition,
AutoAnalysis.Line2.Point2.Type,0
AutoAnalysis.Line2.Point2.XY.X,
AutoAnalysis.Line2.Point2.XY.Y,
AutoAnalysis.Line2.Point2.Data.Var,
AutoAnalysis.Line2.Point2.Data.Condition,
AutoAnalysis.Line2.Point2.Data.Start,false
AutoAnalysis.Line2.Point2.Data.StartVar,
AutoAnalysis.Line2.Point2.Data.StartCondition,
AutoAnalysis.Line2.GradientExpr,0
AutoAnalysis.Marker.Enabled,false
AutoAnalysis.Marker.Data.Var,
AutoAnalysis.Marker.Data.Condition,
AutoAnalysis.Marker.Data.Start,false
AutoAnalysis.Marker.Data.StartVar,
AutoAnalysis.Marker.Data.StartCondition,
V1,I1
0,1.569E-11
0.01,2.123E-11
0.02,2.482E-11
0.03,2.733E-11
0.04,2.982E-11
0.05,3.155E-11
0.06,3.372E-11
0.07,3.605E-11
0.08,3.684E-11
0.09,3.795E-11
0.1,3.882E-11
0.11,4.068E-11
0.12,4.162E-11
0.13,3.619E-11
0.14,3.771E-11
0.15,4.041E-11
0.16,4.317E-11
0.17,4.544E-11
0.18,4.468E-11
0.19,4.584E-11
0.2,4.695E-11
0.21,4.785E-11
0.22,5.311E-11
0.23,5.262E-11
0.24,5.487E-11
0.25,5.654E-11
0.26,5.69E-11
0.27,5.834E-11
0.28,5.854E-11
0.29,5.944E-11
0.3,5.939E-11
0.31,5.865E-11
0.32,5.913E-11
0.33,5.765E-11
0.34,5.8E-11
0.35,5.877E-11
0.36,5.929E-11
0.37,5.973E-11
0.38,6.154E-11
0.39,6.133E-11
0.4,6.14E-11
0.41,5.878E-11
0.42,5.952E-11
0.43,5.974E-11
0.44,5.934E-11
0.45,6.055E-11
0.46,6.152E-11
0.47,6.179E-11
0.48,6.045E-11
0.49,5.964E-11
0.5,6.119E-11
0.51,6.26E-11
0.52,6.423E-11
0.53,6.444E-11
0.54,6.41E-11
0.55,6.472E-11
0.56,6.455E-11
0.57,6.459E-11
0.58,6.434E-11
0.59,6.603E-11
0.6,6.563E-11
0.61,6.428E-11
0.62,6.416E-11
0.63,6.495E-11
0.64,6.634E-11
0.65,6.506E-11
0.66,6.535E-11
0.67,6.55E-11
0.68,6.576E-11
0.69,6.747E-11
0.7,6.677E-11
0.71,6.63E-11
0.72,6.688E-11
0.73,6.597E-11
0.74,6.479E-11
0.75,6.506E-11
0.76,6.163E-11
0.77,6.29E-11
0.78,6.481E-11
0.79,6.454E-11
0.8,6.561E-11
0.81,6.669E-11
0.82,6.736E-11
0.83,6.767E-11
0.84,6.909E-11
0.85,6.938E-11
0.86,6.844E-11
0.87,6.861E-11
0.88,6.866E-11
0.89,7.07E-11
0.9,7.016E-11
0.91,7.063E-11
0.92,6.875E-11
0.93,6.872E-11
0.94,6.845E-11
0.95,6.981E-11
0.96,7.018E-11
0.97,7.186E-11
0.98,7.085E-11
0.99,7.093E-11
1,7.094E-11
1,6.332E-11
0.99,5.111E-11
0.98,4.183E-11
0.97,3.399E-11
0.96,2.572E-11
0.95,2.044E-11
0.94,1.394E-11
0.93,8.82E-12
0.92,3.54E-12
0.91,-1.51E-12
0.9,-6.8E-12
0.89,-1.113E-11
0.88,-1.482E-11
0.87,-1.788E-11
0.86,-2.195E-11
0.85,-2.487E-11
0.84,-2.834E-11
0.83,-3.179E-11
0.82,-3.493E-11
0.81,-3.736E-11
0.8,-3.944E-11
0.79,-4.16E-11
0.78,-4.359E-11
0.77,-4.448E-11
0.76,-4.733E-11
0.75,-4.859E-11
0.74,-5.054E-11
0.73,-5.237E-11
0.72,-5.367E-11
0.71,-5.434E-11
0.7,-5.63E-11
0.69,-5.731E-11
0.68,-5.79E-11
0.67,-5.99E-11
0.66,-6.002E-11
0.65,-6.121E-11
0.64,-6.074E-11
0.63,-6.018E-11
0.62,-6.008E-11
0.61,-6.104E-11
0.6,-6.209E-11
0.59,-6.149E-11
0.58,-6.17E-11
0.57,-6.235E-11
0.56,-6.192E-11
0.55,-6.315E-11
0.54,-6.231E-11
0.53,-6.142E-11
0.52,-6.33E-11
0.51,-6.352E-11
0.5,-8.674E-11
0.49,-2.0924E-09
0.48,-3.3948E-10
0.47,-2.1521E-10
0.46,-1.3065E-10
0.45,-9.459E-11
0.44,1.1608E-10
0.43,1.2462E-10
0.42,1.0363E-10
0.41,8.746E-11
0.4,7.505E-11
0.39,6.41E-11
0.38,5.438E-11
0.37,4.664E-11
0.36,3.916E-11
0.35,3.213E-11
0.34,2.542E-11
0.33,1.918E-11
0.32,1.478E-11
0.31,8.21E-12
0.3,4.12E-12
0.29,-7.5E-13
0.28,-5.32E-12
0.27,-9.04E-12
0.26,-1.137E-11
0.25,-1.602E-11
0.24,-2.024E-11
0.23,-2.335E-11
0.22,-2.706E-11
0.21,-3.051E-11
0.2,-3.218E-11
0.19,-3.476E-11
0.18,-3.426E-11
0.17,-3.777E-11
0.16,-3.997E-11
0.15,-4.106E-11
0.14,-4.247E-11
0.13,-4.324E-11
0.12,-4.515E-11
0.11,-4.59E-11
0.1,-4.782E-11
0.09,-4.772E-11
0.08,-4.778E-11
