Setup title,"I/V Sweep_check"
Classic test name,"I/V Sweep"
Test date,3/15/2023
Test time,18:30:36
Device ID,3
Count,34
Flags,
Remarks,
Context.MainFrame,B1500A
Channel.UnitType,SMU,SMU
Channel.Unit,SMU3:HR,SMU4:HR
Channel.IName,I1,l2
Channel.VName,V1,V2
Channel.Mode,V,COMMON
Channel.Func,VAR1,CONST
Channel.Index,
Channel.Time,
Measurement.Port.Unit,SMU3:HR,SMU4:HR
Measurement.Port.SeriesResistor,NONE,NONE
Measurement.Port.Filter,ON,ON
Measurement.Port.OutputVoltageComparison,0,0
Measurement.Primary.Locus,Double
Measurement.Primary.Scale,LINEAR
Measurement.Primary.Start,0
Measurement.Primary.Stop,2
Measurement.Primary.Step,0.01
Measurement.Primary.Compliance,0.0005
Measurement.Primary.PowerCompliance,0
Measurement.Aborting.Condition,"CONTINUE AT ANY"
Measurement.PostOutput.Value,START
Measurement.PostOutput.Retention,OFF
Measurement.Bias.Source,0,0
Measurement.Bias.Compliance,0.0005,0.1
Measurement.Monitor.Unit,SMU3:HR,SMU4:HR
Measurement.Monitor.Adc,"HR ADC","HR ADC"
Measurement.Monitor.Measurement,"Compliance Side","Compliance Side"
Measurement.Monitor.RangingMode,LIMITED,LIMITED
Measurement.Monitor.RangeBoundary,1nA,1nA
Measurement.Monitor.RangeRating,"BY FULL RANGE","BY FULL RANGE"
Measurement.Monitor.RangeRatingCoeff,50,50
Measurement.Timing.Hold,0
Measurement.Timing.Delay,0
Measurement.Adc.HighSpeed.Mode,PLC
Measurement.Adc.HighSpeed.Coeff,10
Measurement.Adc.HighResolution.AutoZero,OFF
Measurement.Adc.HighResolution.Mode,PLC
Measurement.Adc.HighResolution.Coeff,10
Measurement.WaitTime.Source.Coeff,1
Measurement.WaitTime.Source.Offset,0
Measurement.WaitTime.Monitor.Coeff,1
Measurement.WaitTime.Monitor.Offset,0
Output.Graph.Enabled,true
Output.Graph.AutoScaling,false
Output.Graph.XAxis.Data,V1
Output.Graph.XAxis.Scale,Linear
Output.Graph.XAxis.Left,-1
Output.Graph.XAxis.Right,1
Output.Graph.XAxis.RunTimeAutoScale,true
Output.Graph.YAxis.Data,I1
Output.Graph.YAxis.Scale,Linear
Output.Graph.YAxis.Bottom,-0.1
Output.Graph.YAxis.Top,0.1
Output.Graph.YAxis.Group,
Output.Graph.YAxis.RunTimeAutoScale,true
AutoAnalysis.Interpolation,false
AutoAnalysis.Line1.Enabled,false
AutoAnalysis.Line1.Type,1
AutoAnalysis.Line1.Fix,True
AutoAnalysis.Line1.YAxis,0
AutoAnalysis.Line1.Point1.Type,0
AutoAnalysis.Line1.Point1.XY.X,
AutoAnalysis.Line1.Point1.XY.Y,
AutoAnalysis.Line1.Point1.Data.Var,
AutoAnalysis.Line1.Point1.Data.Condition,
AutoAnalysis.Line1.Point1.Data.Start,false
AutoAnalysis.Line1.Point1.Data.StartVar,
AutoAnalysis.Line1.Point1.Data.StartCondition,
AutoAnalysis.Line1.Point2.Type,0
AutoAnalysis.Line1.Point2.XY.X,
AutoAnalysis.Line1.Point2.XY.Y,
AutoAnalysis.Line1.Point2.Data.Var,
AutoAnalysis.Line1.Point2.Data.Condition,
AutoAnalysis.Line1.Point2.Data.Start,false
AutoAnalysis.Line1.Point2.Data.StartVar,
AutoAnalysis.Line1.Point2.Data.StartCondition,
AutoAnalysis.Line1.GradientExpr,0
AutoAnalysis.Line2.Enabled,false
AutoAnalysis.Line2.Type,1
AutoAnalysis.Line2.Fix,True
AutoAnalysis.Line2.YAxis,0
AutoAnalysis.Line2.Point1.Type,0
AutoAnalysis.Line2.Point1.XY.X,
AutoAnalysis.Line2.Point1.XY.Y,
AutoAnalysis.Line2.Point1.Data.Var,
AutoAnalysis.Line2.Point1.Data.Condition,
AutoAnalysis.Line2.Point1.Data.Start,false
AutoAnalysis.Line2.Point1.Data.StartVar,
AutoAnalysis.Line2.Point1.Data.StartCondition,
AutoAnalysis.Line2.Point2.Type,0
AutoAnalysis.Line2.Point2.XY.X,
AutoAnalysis.Line2.Point2.XY.Y,
AutoAnalysis.Line2.Point2.Data.Var,
AutoAnalysis.Line2.Point2.Data.Condition,
AutoAnalysis.Line2.Point2.Data.Start,false
AutoAnalysis.Line2.Point2.Data.StartVar,
AutoAnalysis.Line2.Point2.Data.StartCondition,
AutoAnalysis.Line2.GradientExpr,0
AutoAnalysis.Marker.Enabled,false
AutoAnalysis.Marker.Data.Var,
AutoAnalysis.Marker.Data.Condition,
AutoAnalysis.Marker.Data.Start,false
AutoAnalysis.Marker.Data.StartVar,
AutoAnalysis.Marker.Data.StartCondition,
V1,I1
0,-1.42245E-07
0.01,9.59638E-06
0.02,1.92423E-05
0.03,2.86283E-05
0.04,3.79354E-05
0.05,4.74233E-05
0.06,5.67524E-05
0.07,6.61373E-05
0.08,7.56752E-05
0.09,8.49155E-05
0.1,9.42342E-05
0.11,0.0001036664
0.12,0.0001130655
0.13,0.000122899
0.14,0.000132511
0.15,0.000142265
0.16,0.000151523
0.17,0.000161758
0.18,0.000171822
0.19,0.000182087
0.2,0.000192189
0.21,0.000202815
0.22,0.000213148
0.23,0.000224133
0.24,0.000235562
0.25,0.0002466
0.26,0.000257597
0.27,0.000268852
0.28,0.000281202
0.29,0.000292961
0.3,0.000305334
0.31,0.000317946
0.32,0.000329538
0.33,0.000341562
0.34,0.000354161
0.35,0.000368101
0.36,0.000381704
0.37,0.000395627
0.38,0.000408576
0.39,0.000422015
0.4,0.00043741
0.41,0.0004519
0.42,0.000467331
0.43,0.000482386
0.44,0.000496944
0.45,0.000499983
0.46,0.000499982
0.47,0.000499982
0.48,0.000499983
0.49,0.000499982
0.5,0.000499983
0.51,0.000499983
0.52,0.000499983
0.53,0.000499983
0.54,0.000499983
0.55,0.000499982
0.56,0.000499982
0.57,0.000499983
0.58,0.000499983
0.59,0.000499983
0.6,0.000499983
0.61,0.000499984
0.62,0.000499984
0.63,0.000499983
0.64,0.000499983
0.65,0.000499983
0.66,0.000499983
0.67,0.000499983
0.68,0.000499983
0.69,0.000499983
0.7,0.000499983
0.71,0.000499984
0.72,0.000499983
0.73,0.000499983
0.74,0.000499983
0.75,0.000499984
0.76,0.000499983
0.77,0.000499983
0.78,0.000499983
0.79,0.000499983
0.8,0.000499984
0.81,0.000499983
0.82,0.000499983
0.83,0.000499985
0.84,0.000499984
0.85,0.000499983
0.86,0.000499983
0.87,0.000499983
0.88,0.000499983
0.89,0.000499984
0.9,0.000499984
0.91,0.000499983
0.92,0.000499984
0.93,0.000499984
0.94,0.000499984
0.95,0.000499984
0.96,0.000499983
0.97,0.000499983
0.98,0.000499984
0.99,0.000499984
1,0.000499985
1.01,0.000499984
1.02,0.000499984
1.03,0.000499984
1.04,0.000499984
1.05,0.000499984
1.06,0.000499983
1.07,0.000499984
1.08,0.000499983
1.09,0.000499984
1.1,0.000499984
1.11,0.000499984
1.12,0.000499984
1.13,0.000499983
1.14,0.000499983
1.15,0.000499984
1.16,0.000499983
1.17,0.000499984
1.18,0.000499983
1.19,0.000499983
1.2,0.000499983
1.21,0.000499983
1.22,0.000499983
1.23,0.000499983
1.24,0.000499983
1.25,0.000499983
1.26,0.000499983
1.27,0.000499983
1.28,0.000499982
1.29,0.000499983
1.3,0.000499983
1.31,0.000499984
1.32,0.000499983
1.33,0.000499984
1.34,0.000499984
1.35,0.000499984
1.36,0.000499983
1.37,0.000499983
1.38,0.000499983
1.39,0.000499983
1.4,0.000499984
1.41,0.000499983
1.42,0.000499983
1.43,0.000499983
1.44,0.000499982
1.45,0.000499983
1.46,0.000499983
1.47,0.000499983
1.48,0.000499983
1.49,0.000499983
1.5,0.000499983
1.51,0.000499983
1.52,0.000499983
1.53,0.000499983
1.54,0.000499983
1.55,0.000499983
1.56,0.000499983
1.57,0.000499983
1.58,0.000499983
1.59,0.000499983
1.6,0.000499984
1.61,0.000499984
1.62,0.000499984
1.63,0.000499984
1.64,0.000499984
1.65,0.000499983
1.66,0.000499984
1.67,0.000499984
1.68,0.000499983
1.69,0.000499984
1.7,0.000499984
1.71,0.000499984
1.72,0.000499984
1.73,0.000499984
1.74,0.000499984
1.75,0.000499983
1.76,0.000499984
1.77,0.000499984
1.78,0.000499984
1.79,0.000499984
1.8,0.000499985
1.81,0.000499985
1.82,0.000499984
1.83,0.000499984
1.84,0.000499984
1.85,0.000499984
1.86,0.000499984
1.87,0.000499984
1.88,0.000499984
1.89,0.000499984
1.9,0.000499984
1.91,0.000499983
1.92,0.000499984
1.93,0.000499984
1.94,0.000499985
1.95,0.000499984
1.96,0.000499984
1.97,0.000499984
1.98,0.000499984
1.99,0.000499984
2,0.000499984
2,0.000499984
1.99,0.000499983
1.98,0.000499984
1.97,0.000499984
1.96,0.000499984
1.95,0.000499984
1.94,0.000499984
1.93,0.000499984
1.92,0.000499984
1.91,0.000499984
1.9,0.000499984
1.89,0.000499984
1.88,0.000499985
1.87,0.000499984
1.86,0.000499984
1.85,0.000499984
1.84,0.000499985
1.83,0.000499985
1.82,0.000499984
1.81,0.000499984
1.8,0.000499985
1.79,0.000499985
1.78,0.000499985
1.77,0.000499984
1.76,0.000499985
1.75,0.000499984
1.74,0.000499984
1.73,0.000499984
1.72,0.000499984
1.71,0.000499984
1.7,0.000499984
1.69,0.000499984
1.68,0.000499984
1.67,0.000499985
1.66,0.000499985
1.65,0.000499984
1.64,0.000499984
1.63,0.000499984
1.62,0.000499984
1.61,0.000499984
1.6,0.000499984
1.59,0.000499983
1.58,0.000499984
1.57,0.000499984
1.56,0.000499983
1.55,0.000499983
1.54,0.000499984
1.53,0.000499983
1.52,0.000499984
1.51,0.000499983
1.5,0.000499983
1.49,0.000499983
1.48,0.000499983
1.47,0.000499983
1.46,0.000499984
1.45,0.000499983
1.44,0.000499984
1.43,0.000499984
1.42,0.000499983
1.41,0.000499983
1.4,0.000499984
1.39,0.000499983
1.38,0.000499984
1.37,0.000499984
1.36,0.000499984
1.35,0.000499983
1.34,0.000499983
1.33,0.000499983
1.32,0.000499983
1.31,0.000499984
1.3,0.000499984
1.29,0.000499984
1.28,0.000499984
1.27,0.000499984
1.26,0.000499983
1.25,0.000499984
1.24,0.000499984
1.23,0.000499984
1.22,0.000499984
1.21,0.000499984
1.2,0.000499983
1.19,0.000499984
1.18,0.000499983
1.17,0.000499983
1.16,0.000499984
1.15,0.000499984
1.14,0.000499984
1.13,0.000499985
1.12,0.000499984
1.11,0.000499985
1.1,0.000499983
1.09,0.000499984
1.08,0.000499984
1.07,0.000499984
1.06,0.000499983
1.05,0.000499984
1.04,0.000499984
1.03,0.000499983
1.02,0.000499984
1.01,0.000499984
1,0.000499984
0.99,0.000499983
0.98,0.000499984
0.97,0.000499984
0.96,0.000499983
0.95,0.000499983
0.94,0.000499983
0.93,0.000499984
0.92,0.000499984
0.91,0.000499984
0.9,0.000499984
0.89,0.000499983
0.88,0.000499983
0.87,0.000499983
0.86,0.000499983
0.85,0.000499983
0.84,0.000499983
0.83,0.000499983
0.82,0.000499983
0.81,0.000499984
0.8,0.000499984
0.79,0.000499983
0.78,0.000499984
0.77,0.000499984
0.76,0.000499983
0.75,0.000499983
0.74,0.000499983
0.73,0.000499984
0.72,0.000499983
0.71,0.000499983
0.7,0.000499983
0.69,0.000499984
0.68,0.000499983
0.67,0.000499983
0.66,0.000499984
0.65,0.000499983
0.64,0.000499984
0.63,0.000499983
0.62,0.000499984
0.61,0.000499983
0.6,0.000499984
0.59,0.000499983
0.58,0.000499983
0.57,0.000499983
0.56,0.000499984
0.55,0.000499984
0.54,0.000499983
0.53,0.000499984
0.52,0.000499983
0.51,0.000499984
0.5,0.000499984
0.49,0.000499983
0.48,0.000499983
0.47,0.000499983
0.46,0.000499983
0.45,0.000499984
0.44,0.000489672
0.43,0.000474083
0.42,0.000461616
0.41,0.000446727
0.4,0.000432898
0.39,0.000418361
0.38,0.000404354
0.37,0.000391319
0.36,0.000377782
0.35,0.000364464
0.34,0.00035213
0.33,0.000339378
0.32,0.000326413
0.31,0.000315033
0.3,0.000302411
0.29,0.00029085
0.28,0.000279027
0.27,0.000267259
0.26,0.000255848
0.25,0.000244823
0.24,0.000233925
0.23,0.000222814
0.22,0.000211844
0.21,0.000201957
0.2,0.000191237
0.19,0.000181032
0.18,0.000170844
0.17,0.000161133
0.16,0.000151342
0.15,0.000141405
0.14,0.00013181
