Setup title,"I/V dark_-0.2 to 0.2V"
Classic test name,"I/V Sweep"
Test date,4/26/2023
Test time,17:05:59
Device ID,"FTO_Contact check"
Count,56
Flags,
Remarks,
Context.MainFrame,B1500A
Channel.UnitType,SMU,SMU
Channel.Unit,SMU4:HR,SMU3:HR
Channel.IName,I1,l2
Channel.VName,V1,V2
Channel.Mode,V,COMMON
Channel.Func,VAR1,CONST
Channel.Index,
Channel.Time,
Measurement.Port.Unit,SMU4:HR,SMU3:HR
Measurement.Port.SeriesResistor,NONE,NONE
Measurement.Port.Filter,ON,ON
Measurement.Port.OutputVoltageComparison,0,0
Measurement.Primary.Locus,Double
Measurement.Primary.Scale,LINEAR
Measurement.Primary.Start,-0.2
Measurement.Primary.Stop,0.2
Measurement.Primary.Step,0.01
Measurement.Primary.Compliance,0.0001
Measurement.Primary.PowerCompliance,0
Measurement.Aborting.Condition,"CONTINUE AT ANY"
Measurement.PostOutput.Value,START
Measurement.PostOutput.Retention,OFF
Measurement.Bias.Source,-0.2,0
Measurement.Bias.Compliance,0.0001,0.1
Measurement.Monitor.Unit,SMU4:HR,SMU3:HR
Measurement.Monitor.Adc,"HR ADC","HR ADC"
Measurement.Monitor.Measurement,"Compliance Side","Compliance Side"
Measurement.Monitor.RangingMode,LIMITED,LIMITED
Measurement.Monitor.RangeBoundary,1nA,1nA
Measurement.Monitor.RangeRating,"BY FULL RANGE","BY FULL RANGE"
Measurement.Monitor.RangeRatingCoeff,50,50
Measurement.Timing.Hold,0
Measurement.Timing.Delay,0
Measurement.Adc.HighSpeed.Mode,PLC
Measurement.Adc.HighSpeed.Coeff,10
Measurement.Adc.HighResolution.AutoZero,OFF
Measurement.Adc.HighResolution.Mode,PLC
Measurement.Adc.HighResolution.Coeff,10
Measurement.WaitTime.Source.Coeff,1
Measurement.WaitTime.Source.Offset,0
Measurement.WaitTime.Monitor.Coeff,1
Measurement.WaitTime.Monitor.Offset,0
Output.Graph.Enabled,true
Output.Graph.AutoScaling,false
Output.Graph.XAxis.Data,V1
Output.Graph.XAxis.Scale,Linear
Output.Graph.XAxis.Left,-1
Output.Graph.XAxis.Right,1
Output.Graph.XAxis.RunTimeAutoScale,true
Output.Graph.YAxis.Data,I1
Output.Graph.YAxis.Scale,Linear
Output.Graph.YAxis.Bottom,-0.1
Output.Graph.YAxis.Top,0.1
Output.Graph.YAxis.Group,
Output.Graph.YAxis.RunTimeAutoScale,true
AutoAnalysis.Interpolation,false
AutoAnalysis.Line1.Enabled,false
AutoAnalysis.Line1.Type,1
AutoAnalysis.Line1.Fix,True
AutoAnalysis.Line1.YAxis,0
AutoAnalysis.Line1.Point1.Type,0
AutoAnalysis.Line1.Point1.XY.X,
AutoAnalysis.Line1.Point1.XY.Y,
AutoAnalysis.Line1.Point1.Data.Var,
AutoAnalysis.Line1.Point1.Data.Condition,
AutoAnalysis.Line1.Point1.Data.Start,false
AutoAnalysis.Line1.Point1.Data.StartVar,
AutoAnalysis.Line1.Point1.Data.StartCondition,
AutoAnalysis.Line1.Point2.Type,0
AutoAnalysis.Line1.Point2.XY.X,
AutoAnalysis.Line1.Point2.XY.Y,
AutoAnalysis.Line1.Point2.Data.Var,
AutoAnalysis.Line1.Point2.Data.Condition,
AutoAnalysis.Line1.Point2.Data.Start,false
AutoAnalysis.Line1.Point2.Data.StartVar,
AutoAnalysis.Line1.Point2.Data.StartCondition,
AutoAnalysis.Line1.GradientExpr,0
AutoAnalysis.Line2.Enabled,false
AutoAnalysis.Line2.Type,1
AutoAnalysis.Line2.Fix,True
AutoAnalysis.Line2.YAxis,0
AutoAnalysis.Line2.Point1.Type,0
AutoAnalysis.Line2.Point1.XY.X,
AutoAnalysis.Line2.Point1.XY.Y,
AutoAnalysis.Line2.Point1.Data.Var,
AutoAnalysis.Line2.Point1.Data.Condition,
AutoAnalysis.Line2.Point1.Data.Start,false
AutoAnalysis.Line2.Point1.Data.StartVar,
AutoAnalysis.Line2.Point1.Data.StartCondition,
AutoAnalysis.Line2.Point2.Type,0
AutoAnalysis.Line2.Point2.XY.X,
AutoAnalysis.Line2.Point2.XY.Y,
AutoAnalysis.Line2.Point2.Data.Var,
AutoAnalysis.Line2.Point2.Data.Condition,
AutoAnalysis.Line2.Point2.Data.Start,false
AutoAnalysis.Line2.Point2.Data.StartVar,
AutoAnalysis.Line2.Point2.Data.StartCondition,
AutoAnalysis.Line2.GradientExpr,0
AutoAnalysis.Marker.Enabled,false
AutoAnalysis.Marker.Data.Var,
AutoAnalysis.Marker.Data.Condition,
AutoAnalysis.Marker.Data.Start,false
AutoAnalysis.Marker.Data.StartVar,
AutoAnalysis.Marker.Data.StartCondition,
V1,I1
-0.2,0.0001019631
-0.19,0.0001019632
-0.18,0.0001019631
-0.17,0.0001019631
-0.16,0.0001019631
-0.15,0.0001019631
-0.14,0.000101963
-0.13,0.0001019631
-0.12,0.0001019631
-0.11,0.0001019631
-0.1,0.000101963
-0.09,0.000101963
-0.08,0.000101963
-0.07,0.000101963
-0.06,0.0001019629
-0.05,0.000101963
-0.04,0.0001019629
-0.03,0.000101963
-0.02,0.000101963
-0.01,0.000101963
0,9.99971E-05
0.01,9.99972E-05
0.02,9.99972E-05
0.03,9.99972E-05
0.04,9.99972E-05
0.05,9.99971E-05
0.06,9.99971E-05
0.07,9.99972E-05
0.08,9.99972E-05
0.09,9.99972E-05
0.1,9.99972E-05
0.11,9.99971E-05
0.12,9.99972E-05
0.13,9.99972E-05
0.14,9.99971E-05
0.15,9.99971E-05
0.16,9.99972E-05
0.17,9.99972E-05
0.18,9.99971E-05
0.19,9.99972E-05
0.2,9.99972E-05
0.2,9.99972E-05
0.19,9.99972E-05
0.18,9.99971E-05
0.17,9.99972E-05
0.16,9.99972E-05
0.15,3.11532E-05
0.14,3.11339E-05
0.13,3.10796E-05
0.12,3.10478E-05
0.11,3.03497E-05
0.1,2.96878E-05
0.09,2.97445E-05
0.08,2.97108E-05
0.07,2.90094E-05
0.06,2.7126E-05
0.05,2.45544E-05
0.04,2.1012E-05
0.03,1.63849E-05
0.02,1.14165E-05
0.01,7.10055E-06
0,3.9766E-06
-0.01,2.37068E-06
-0.02,1.50313E-06
-0.03,9.79E-07
-0.04,5.56191E-07
-0.05,1.01766E-07
-0.06,-4.72598E-07
-0.07,-9.15372E-07
-0.08,-1.44272E-06
-0.09,-2.04578E-06
-0.1,-2.86295E-06
-0.11,-3.48943E-06
-0.12,-4.13157E-06
-0.13,-4.86173E-06
-0.14,-5.6907E-06
-0.15,-6.62536E-06
-0.16,-7.67661E-06
-0.17,-8.86965E-06
-0.18,-1.023361E-05
-0.19,-1.1788E-05
-0.2,-1.35476E-05
