Setup title,"C-V 3v_750s_dark"
AutoAnalysis.Marker.Data.Condition,
AutoAnalysis.Marker.Data.Start,false
AutoAnalysis.Marker.Data.StartVar,
AutoAnalysis.Marker.Data.StartCondition,
VBias,C
-2,1.52142E-10
-1.99,1.50859E-10
-1.98,1.50072E-10
-1.97,1.49417E-10
-1.96,1.4886E-10
-1.95,1.48393E-10
-1.94,1.48047E-10
-1.93,1.47486E-10
-1.92,1.47185E-10
-1.91,1.46793E-10
-1.9,1.46555E-10
-1.89,1.46168E-10
-1.88,1.459E-10
-1.87,1.4552E-10
-1.86,1.45363E-10
-1.85,1.45054E-10
-1.84,1.45017E-10
-1.83,1.44853E-10
-1.82,1.44932E-10
-1.81,1.44863E-10
-1.8,1.45017E-10
-1.79,1.45005E-10
-1.78,1.45212E-10
-1.77,1.45231E-10
-1.76,1.45512E-10
-1.75,1.45583E-10
-1.74,1.45854E-10
-1.73,1.45906E-10
-1.72,1.4621E-10
-1.71,1.46292E-10
-1.7,1.46633E-10
-1.69,1.46703E-10
-1.68,1.47037E-10
-1.67,1.47149E-10
-1.66,1.47464E-10
-1.65,1.47644E-10
-1.64,1.47993E-10
-1.63,1.48129E-10
-1.62,1.48465E-10
-1.61,1.48662E-10
-1.6,1.48991E-10
-1.59,1.49216E-10
-1.58,1.49509E-10
-1.57,1.49768E-10
-1.56,1.50039E-10
-1.55,1.50321E-10
-1.54,1.50583E-10
-1.53,1.50883E-10
-1.52,1.51149E-10
-1.51,1.51447E-10
-1.5,1.51684E-10
-1.49,1.52046E-10
-1.48,1.52275E-10
-1.47,1.5263E-10
-1.46,1.52846E-10
-1.45,1.53228E-10
-1.44,1.53431E-10
-1.43,1.53863E-10
-1.42,1.54019E-10
-1.41,1.54471E-10
-1.4,1.5464E-10
-1.39,1.55058E-10
-1.38,1.55251E-10
-1.37,1.55689E-10
-1.36,1.55865E-10
-1.35,1.5634E-10
-1.34,1.56486E-10
-1.33,1.56952E-10
-1.32,1.57137E-10
-1.31,1.57585E-10
-1.3,1.57757E-10
-1.29,1.58259E-10
-1.28,1.58459E-10
-1.27,1.58905E-10
-1.26,1.59112E-10
-1.25,1.59566E-10
-1.24,1.59807E-10
-1.23,1.6025E-10
-1.22,1.60493E-10
-1.21,1.60921E-10
-1.2,1.61173E-10
-1.19,1.61588E-10
-1.18,1.61898E-10
-1.17,1.62263E-10
-1.16,1.62598E-10
-1.15,1.63009E-10
-1.14,1.63339E-10
-1.13,1.63729E-10
-1.12,1.64084E-10
-1.11,1.644E-10
-1.1,1.64826E-10
-1.09,1.65131E-10
-1.08,1.65554E-10
-1.07,1.65873E-10
-1.06,1.66385E-10
-1.05,1.66692E-10
-1.04,1.67072E-10
-1.03,1.67645E-10
-1.02,1.6778E-10
-1.01,1.68402E-10
-1,1.68614E-10
-0.99,1.69222E-10
-0.98,1.69457E-10
-0.97,1.69998E-10
-0.96,1.70219E-10
-0.95,1.7081E-10
-0.94,1.71048E-10
-0.93,1.71659E-10
-0.92,1.71867E-10
-0.91,1.72459E-10
-0.9,1.72764E-10
-0.89,1.73279E-10
-0.88,1.73596E-10
-0.87,1.74177E-10
-0.86,1.74544E-10
-0.85,1.75117E-10
-0.84,1.75409E-10
-0.83,1.75935E-10
-0.82,1.76377E-10
-0.81,1.76855E-10
-0.8,1.7734E-10
-0.79,1.77764E-10
-0.78,1.78255E-10
-0.77,1.78764E-10
-0.76,1.79172E-10
-0.75,1.79696E-10
-0.74,1.80186E-10
-0.73,1.80619E-10
-0.72,1.81178E-10
-0.71,1.81668E-10
-0.7,1.82233E-10
-0.69,1.82669E-10
-0.68,1.83307E-10
-0.67,1.83634E-10
-0.66,1.8435E-10
-0.65,1.84677E-10
-0.64,1.85483E-10
-0.63,1.85799E-10
-0.62,1.86587E-10
-0.61,1.86892E-10
-0.6,1.87658E-10
-0.59,1.87965E-10
-0.58,1.88783E-10
-0.57,1.89105E-10
-0.56,1.89947E-10
-0.55,1.90239E-10
-0.54,1.91099E-10
-0.53,1.91479E-10
-0.52,1.92307E-10
-0.51,1.92679E-10
-0.5,1.93515E-10
-0.49,1.93869E-10
-0.48,1.94722E-10
-0.47,1.95104E-10
-0.46,1.96006E-10
-0.45,1.96364E-10
-0.44,1.97296E-10
-0.43,1.9769E-10
-0.42,1.98658E-10
-0.41,1.9902E-10
-0.4,1.99939E-10
-0.39,2.00422E-10
-0.38,2.01267E-10
-0.37,2.01706E-10
-0.36,2.02677E-10
-0.35,2.03111E-10
-0.34,2.04005E-10
-0.33,2.04432E-10
-0.32,2.05335E-10
-0.31,2.05782E-10
-0.3,2.06582E-10
-0.29,2.07098E-10
-0.28,2.07845E-10
-0.27,2.08454E-10
-0.26,2.09144E-10
-0.25,2.09669E-10
-0.24,2.10313E-10
-0.23,2.10935E-10
-0.22,2.11428E-10
-0.21,2.12191E-10
-0.2,2.12705E-10
-0.19,2.13385E-10
-0.18,2.13867E-10
-0.17,2.14545E-10
-0.16,2.15054E-10
-0.15,2.15781E-10
-0.14,2.16377E-10
-0.13,2.17216E-10
-0.12,2.17756E-10
-0.11,2.18693E-10
-0.1,2.19193E-10
-0.09,2.20188E-10
-0.08,2.20618E-10
-0.07,2.21703E-10
-0.06,2.22217E-10
-0.05,2.23341E-10
-0.04,2.23906E-10
-0.03,2.25176E-10
-0.02,2.25716E-10
-0.01,2.27062E-10
0,2.27691E-10
0.01,2.29179E-10
0.02,2.29729E-10
0.03,2.31244E-10
0.04,2.3187E-10
0.05,2.3345E-10
0.06,2.34211E-10
0.07,2.35838E-10
0.08,2.36562E-10
0.09,2.3829E-10
0.1,2.39017E-10
0.11,2.40712E-10
0.12,2.41595E-10
0.13,2.43263E-10
0.14,2.44225E-10
0.15,2.46023E-10
0.16,2.46996E-10
0.17,2.48794E-10
0.18,2.49838E-10
0.19,2.51532E-10
0.2,2.52818E-10
0.21,2.54426E-10
0.22,2.56056E-10
0.23,2.57705E-10
0.24,2.59291E-10
0.25,2.60937E-10
0.26,2.62588E-10
0.27,2.64151E-10
0.28,2.6606E-10
0.29,2.67539E-10
0.3,2.69629E-10
0.31,2.71229E-10
0.32,2.7346E-10
0.33,2.75068E-10
0.34,2.77338E-10
0.35,2.788E-10
0.36,2.81425E-10
0.37,2.82819E-10
0.38,2.85657E-10
0.39,2.87146E-10
0.4,2.89997E-10
0.41,2.91754E-10
0.42,2.94663E-10
0.43,2.9641E-10
0.44,2.99521E-10
0.45,3.01263E-10
0.46,3.04415E-10
0.47,3.06131E-10
0.48,3.0942E-10
0.49,3.11208E-10
0.5,3.14525E-10
0.51,3.16192E-10
0.52,3.19668E-10
0.53,3.21255E-10
0.54,3.24719E-10
0.55,3.26378E-10
0.56,3.29847E-10
0.57,3.31594E-10
0.58,3.35016E-10
0.59,3.36651E-10
0.6,3.40039E-10
0.61,3.41737E-10
0.62,3.44905E-10
0.63,3.46756E-10
0.64,3.49679E-10
0.65,3.51696E-10
0.66,3.54502E-10
0.67,3.56381E-10
0.68,3.59048E-10
0.69,3.60895E-10
0.7,3.63265E-10
0.71,3.6519E-10
0.72,3.67301E-10
0.73,3.69266E-10
0.74,3.7131E-10
0.75,3.73122E-10
0.76,3.74965E-10
0.77,3.7675E-10
0.78,3.7828E-10
0.79,3.80167E-10
0.8,3.81527E-10
0.81,3.83358E-10
0.82,3.84563E-10
0.83,3.8632E-10
0.84,3.87459E-10
0.85,3.88993E-10
0.86,3.9001E-10
0.87,3.91705E-10
0.88,3.92515E-10
0.89,3.9417E-10
0.9,3.94913E-10
0.91,3.96339E-10
0.92,3.97082E-10
0.93,3.98421E-10
0.94,3.99047E-10
0.95,4.00282E-10
0.96,4.00913E-10
0.97,4.02135E-10
0.98,4.02637E-10
0.99,4.03748E-10
1,4.04278E-10
1.01,4.05253E-10
1.02,4.05786E-10
1.03,4.06679E-10
1.04,4.07283E-10
1.05,4.0815E-10
1.06,4.08587E-10
1.07,4.09404E-10
1.08,4.09917E-10
1.09,4.10611E-10
1.1,4.11057E-10
1.11,4.11626E-10
1.12,4.12173E-10
1.13,4.1278E-10
1.14,4.13278E-10
1.15,4.13657E-10
1.16,4.14288E-10
1.17,4.14669E-10
1.18,4.15212E-10
1.19,4.15535E-10
1.2,4.1611E-10
1.21,4.16411E-10
1.22,4.16935E-10
1.23,4.17195E-10
1.24,4.17744E-10
1.25,4.17989E-10
1.26,4.18461E-10
1.27,4.18634E-10
1.28,4.19224E-10
1.29,4.19397E-10
1.3,4.19825E-10
1.31,4.20045E-10
1.32,4.20564E-10
1.33,4.20669E-10
1.34,4.2114E-10
1.35,4.21337E-10
1.36,4.21674E-10
1.37,4.21853E-10
1.38,4.22267E-10
1.39,4.22396E-10
1.4,4.22828E-10
1.41,4.22972E-10
1.42,4.2328E-10
1.43,4.23445E-10
1.44,4.23755E-10
1.45,4.23871E-10
1.46,4.2422E-10
1.47,4.243E-10
1.48,4.24639E-10
1.49,4.24795E-10
1.5,4.25049E-10
1.51,4.25153E-10
1.52,4.25458E-10
1.53,4.2555E-10
1.54,4.25779E-10
1.55,4.25956E-10
1.56,4.26162E-10
1.57,4.26351E-10
1.58,4.26394E-10
1.59,4.26599E-10
1.6,4.26788E-10
1.61,4.26946E-10
1.62,4.27083E-10
1.63,4.27233E-10
1.64,4.27401E-10
1.65,4.27523E-10
1.66,4.27578E-10
1.67,4.27841E-10
1.68,4.27951E-10
1.69,4.28115E-10
1.7,4.28123E-10
1.71,4.28337E-10
1.72,4.28388E-10
1.73,4.28599E-10
1.74,4.28614E-10
1.75,4.28855E-10
1.76,4.28848E-10
1.77,4.29058E-10
1.78,4.29025E-10
1.79,4.29301E-10
1.8,4.29289E-10
1.81,4.2951E-10
1.82,4.29514E-10
1.83,4.29749E-10
1.84,4.29697E-10
1.85,4.29938E-10
1.86,4.29948E-10
1.87,4.30151E-10
1.88,4.30115E-10
1.89,4.30299E-10
1.9,4.30328E-10
1.91,4.30536E-10
1.92,4.30531E-10
1.93,4.30717E-10
1.94,4.30693E-10
1.95,4.30783E-10
1.96,4.30906E-10
1.97,4.3101E-10
1.98,4.31037E-10
1.99,4.31132E-10
2,4.31158E-10
2,4.31182E-10
1.99,4.31305E-10
1.98,4.31278E-10
1.97,4.3135E-10
1.96,4.31297E-10
1.95,4.31446E-10
1.94,4.31284E-10
1.93,4.31401E-10
1.92,4.31293E-10
1.91,4.31446E-10
1.9,4.31352E-10
1.89,4.31436E-10
1.88,4.31356E-10
1.87,4.31449E-10
1.86,4.31387E-10
1.85,4.31513E-10
1.84,4.31359E-10
1.83,4.31435E-10
1.82,4.31393E-10
1.81,4.31512E-10
1.8,4.31335E-10
1.79,4.31457E-10
1.78,4.31385E-10
1.77,4.31473E-10
1.76,4.31418E-10
1.75,4.31452E-10
1.74,4.31404E-10
1.73,4.31464E-10
1.72,4.31357E-10
1.71,4.3139E-10
1.7,4.31446E-10
1.69,4.31422E-10
1.68,4.31364E-10
1.67,4.31336E-10
1.66,4.31367E-10
1.65,4.31339E-10
1.64,4.31318E-10
1.63,4.31295E-10
1.62,4.31249E-10
1.61,4.31284E-10
1.6,4.31235E-10
1.59,4.31186E-10
1.58,4.31304E-10
1.57,4.31235E-10
1.56,4.31266E-10
1.55,4.31177E-10
1.54,4.31213E-10
1.53,4.31076E-10
1.52,4.3116E-10
1.51,4.31067E-10
1.5,4.31174E-10
1.49,4.30988E-10
1.48,4.31164E-10
1.47,4.3098E-10
1.46,4.31094E-10
1.45,4.30994E-10
1.44,4.30998E-10
1.43,4.30897E-10
1.42,4.3101E-10
1.41,4.30914E-10
1.4,4.30969E-10
1.39,4.30852E-10
1.38,4.30929E-10
1.37,4.30812E-10
1.36,4.30828E-10
1.35,4.30743E-10
1.34,4.30803E-10
1.33,4.30742E-10
1.32,4.30793E-10
1.31,4.30606E-10
1.3,4.30696E-10
1.29,4.30647E-10
1.28,4.3068E-10
1.27,4.30574E-10
1.26,4.30582E-10
1.25,4.30524E-10
1.24,4.30515E-10
1.23,4.30541E-10
1.22,4.30436E-10
1.21,4.30453E-10
1.2,4.30392E-10
1.19,4.30403E-10
1.18,4.30361E-10
1.17,4.30327E-10
1.16,4.30308E-10
1.15,4.30309E-10
1.14,4.30242E-10
1.13,4.30285E-10
1.12,4.30118E-10
1.11,4.3023E-10
1.1,4.30078E-10
1.09,4.30153E-10
1.08,4.30001E-10
1.07,4.30083E-10
1.06,4.29948E-10
1.05,4.30052E-10
1.04,4.29851E-10
1.03,4.29907E-10
1.02,4.29799E-10
1.01,4.29859E-10
1,4.29735E-10
0.99,4.29818E-10
0.98,4.29671E-10
0.97,4.29746E-10
0.96,4.29576E-10
0.95,4.29658E-10
0.94,4.29529E-10
0.93,4.29561E-10
0.92,4.29439E-10
0.91,4.2949E-10
0.9,4.29388E-10
0.89,4.29461E-10
0.88,4.29316E-10
0.87,4.29324E-10
0.86,4.29201E-10
0.85,4.29227E-10
0.84,4.29119E-10
0.83,4.29074E-10
0.82,4.28989E-10
0.81,4.28984E-10
0.8,4.28902E-10
0.79,4.28901E-10
0.78,4.28804E-10
0.77,4.28809E-10
0.76,4.28684E-10
0.75,4.28666E-10
0.74,4.28643E-10
0.73,4.28564E-10
0.72,4.28497E-10
0.71,4.28348E-10
0.7,4.28374E-10
0.69,4.28192E-10
0.68,4.28248E-10
0.67,4.28121E-10
0.66,4.28181E-10
0.65,4.27968E-10
0.64,4.27964E-10
0.63,4.27776E-10
0.62,4.27868E-10
0.61,4.2772E-10
0.6,4.27778E-10
0.59,4.27502E-10
0.58,4.27563E-10
0.57,4.27438E-10
0.56,4.27439E-10
0.55,4.27195E-10
0.54,4.27309E-10
0.53,4.27057E-10
0.52,4.27103E-10
0.51,4.26882E-10
0.5,4.26919E-10
0.49,4.26736E-10
0.48,4.26763E-10
0.47,4.26584E-10
0.46,4.26547E-10
0.45,4.26426E-10
0.44,4.26422E-10
0.43,4.26227E-10
0.42,4.26233E-10
0.41,4.26035E-10
0.4,4.25976E-10
0.39,4.25846E-10
0.38,4.2577E-10
0.37,4.25644E-10
0.36,4.25533E-10
0.35,4.25445E-10
0.34,4.2534E-10
0.33,4.253E-10
0.32,4.25051E-10
0.31,4.25004E-10
0.3,4.24856E-10
0.29,4.24753E-10
0.28,4.24666E-10
0.27,4.24516E-10
0.26,4.24298E-10
0.25,4.2428E-10
0.24,4.24025E-10
0.23,4.23962E-10
0.22,4.23775E-10
0.21,4.23774E-10
0.2,4.23493E-10
0.19,4.23459E-10
0.18,4.23164E-10
0.17,4.23125E-10
0.16,4.22835E-10
0.15,4.22855E-10
0.14,4.22533E-10
0.13,4.22526E-10
0.12,4.22132E-10
0.11,4.22092E-10
0.1,4.21783E-10
0.09,4.21749E-10
0.08,4.21402E-10
0.07,4.21433E-10
0.06,4.21057E-10
0.05,4.21013E-10
0.04,4.2058E-10
0.03,4.20581E-10
0.02,4.20159E-10
0.01,4.20118E-10
0,4.19774E-10
-0.01,4.19654E-10
-0.02,4.19269E-10
-0.03,4.1917E-10
-0.04,4.1881E-10
-0.05,4.18728E-10
-0.06,4.18289E-10
-0.07,4.18127E-10
-0.08,4.17698E-10
-0.09,4.17545E-10
-0.1,4.17198E-10
-0.11,4.1692E-10
-0.12,4.16363E-10
-0.13,4.15735E-10
-0.14,4.14699E-10
-0.15,4.13829E-10
-0.16,4.12655E-10
-0.17,4.11388E-10
-0.18,4.10022E-10
-0.19,4.08339E-10
-0.2,4.05442E-10
-0.21,4.01649E-10
-0.22,3.96605E-10
-0.23,3.91608E-10
-0.24,3.85741E-10
-0.25,3.79086E-10
-0.26,3.72233E-10
-0.27,3.63763E-10
-0.28,3.56144E-10
-0.29,3.47788E-10
-0.3,3.38711E-10
-0.31,3.3035E-10
-0.32,3.22655E-10
-0.33,3.14396E-10
-0.34,3.07635E-10
-0.35,2.99322E-10
-0.36,2.93461E-10
-0.37,2.86983E-10
-0.38,2.81476E-10
-0.39,2.75923E-10
-0.4,2.71843E-10
-0.41,2.66627E-10
-0.42,2.63156E-10
-0.43,2.58422E-10
-0.44,2.55409E-10
-0.45,2.5166E-10
-0.46,2.4892E-10
-0.47,2.45777E-10
-0.48,2.43473E-10
-0.49,2.4012E-10
-0.5,2.38055E-10
-0.51,2.34856E-10
-0.52,2.33159E-10
-0.53,2.30595E-10
-0.54,2.28785E-10
-0.55,2.26531E-10
-0.56,2.25315E-10
-0.57,2.23207E-10
-0.58,2.2176E-10
-0.59,2.19965E-10
-0.6,2.1875E-10
-0.61,2.17104E-10
-0.62,2.15824E-10
-0.63,2.14299E-10
-0.64,2.12999E-10
-0.65,2.11614E-10
-0.66,2.10383E-10
-0.67,2.08915E-10
-0.68,2.07815E-10
-0.69,2.06552E-10
-0.7,2.05399E-10
-0.71,2.04268E-10
-0.72,2.03091E-10
-0.73,2.02121E-10
-0.74,2.00948E-10
-0.75,2.00035E-10
-0.76,1.99047E-10
-0.77,1.98348E-10
-0.78,1.972E-10
-0.79,1.96433E-10
-0.8,1.95373E-10
-0.81,1.94757E-10
-0.82,1.93638E-10
-0.83,1.92912E-10
-0.84,1.91858E-10
-0.85,1.91265E-10
-0.86,1.90117E-10
-0.87,1.89601E-10
-0.88,1.8856E-10
-0.89,1.88088E-10
-0.9,1.87058E-10
-0.91,1.86481E-10
-0.92,1.8551E-10
-0.93,1.85037E-10
-0.94,1.83998E-10
-0.95,1.83621E-10
-0.96,1.82673E-10
-0.97,1.82254E-10
-0.98,1.81439E-10
-0.99,1.81041E-10
-1,1.80359E-10
-1.01,1.80045E-10
-1.02,1.79453E-10
-1.03,1.7917E-10
-1.04,1.78469E-10
-1.05,1.77866E-10
-1.06,1.77093E-10
-1.07,1.76485E-10
-1.08,1.75715E-10
-1.09,1.75132E-10
-1.1,1.745E-10
-1.11,1.73951E-10
-1.12,1.73335E-10
-1.13,1.7281E-10
-1.14,1.7229E-10
-1.15,1.71666E-10
-1.16,1.71146E-10
-1.17,1.70544E-10
-1.18,1.70018E-10
-1.19,1.69445E-10
-1.2,1.69037E-10
-1.21,1.68443E-10
-1.22,1.68091E-10
-1.23,1.67508E-10
-1.24,1.67128E-10
-1.25,1.66524E-10
-1.26,1.66076E-10
-1.27,1.65507E-10
-1.28,1.65173E-10
-1.29,1.64543E-10
-1.3,1.64232E-10
-1.31,1.63631E-10
-1.32,1.63367E-10
-1.33,1.62815E-10
-1.34,1.62561E-10
-1.35,1.62013E-10
-1.36,1.61735E-10
-1.37,1.61162E-10
-1.38,1.60982E-10
-1.39,1.60462E-10
-1.4,1.603E-10
-1.41,1.59821E-10
-1.42,1.59576E-10
-1.43,1.58977E-10
-1.44,1.58494E-10
-1.45,1.58263E-10
-1.46,1.57757E-10
-1.47,1.57486E-10
-1.48,1.57031E-10
-1.49,1.56713E-10
-1.5,1.56208E-10
-1.51,1.55909E-10
-1.52,1.55444E-10
-1.53,1.55092E-10
-1.54,1.54738E-10
-1.55,1.54425E-10
-1.56,1.54083E-10
-1.57,1.53826E-10
-1.58,1.53536E-10
-1.59,1.53283E-10
-1.6,1.53097E-10
-1.61,1.52782E-10
-1.62,1.52599E-10
-1.63,1.52295E-10
-1.64,1.5214E-10
-1.65,1.51818E-10
-1.66,1.51642E-10
-1.67,1.5131E-10
-1.68,1.51142E-10
-1.69,1.50831E-10
-1.7,1.50693E-10
-1.71,1.50329E-10
-1.72,1.50201E-10
-1.73,1.49853E-10
-1.74,1.497E-10
-1.75,1.49361E-10
-1.76,1.49227E-10
-1.77,1.48876E-10
-1.78,1.48756E-10
-1.79,1.48405E-10
-1.8,1.48299E-10
-1.81,1.47936E-10
-1.82,1.47817E-10
-1.83,1.47465E-10
-1.84,1.47347E-10
-1.85,1.46992E-10
-1.86,1.46888E-10
-1.87,1.4653E-10
-1.88,1.46426E-10
-1.89,1.46075E-10
-1.9,1.45953E-10
-1.91,1.4563E-10
-1.92,1.45501E-10
-1.93,1.45169E-10
-1.94,1.45029E-10
-1.95,1.4473E-10
-1.96,1.44557E-10
-1.97,1.44246E-10
-1.98,1.44106E-10
-1.99,1.43865E-10
-2,1.43654E-10
-2,1.456E-10
-1.99,1.45553E-10
-1.98,1.46103E-10
-1.97,1.46078E-10
-1.96,1.46381E-10
-1.95,1.46753E-10
-1.94,1.46831E-10
-1.93,1.47392E-10
-1.92,1.47417E-10
-1.91,1.47895E-10
-1.9,1.47959E-10
-1.89,1.48241E-10
-1.88,1.48465E-10
-1.87,1.48649E-10
-1.86,1.48998E-10
-1.85,1.49336E-10
-1.84,1.49498E-10
-1.83,1.49899E-10
-1.82,1.50017E-10
-1.81,1.504E-10
-1.8,1.50645E-10
-1.79,1.50879E-10
-1.78,1.50913E-10
-1.77,1.51365E-10
-1.76,1.51833E-10
-1.75,1.52059E-10
-1.74,1.52385E-10
-1.73,1.52649E-10
-1.72,1.52854E-10
-1.71,1.53387E-10
-1.7,1.53518E-10
-1.69,1.53718E-10
-1.68,1.54099E-10
-1.67,1.54496E-10
-1.66,1.54827E-10
-1.65,1.55011E-10
-1.64,1.55462E-10
-1.63,1.55682E-10
-1.62,1.56003E-10
-1.61,1.56601E-10
-1.6,1.56656E-10
-1.59,1.57267E-10
-1.58,1.57483E-10
-1.57,1.57741E-10
-1.56,1.58163E-10
-1.55,1.58261E-10
-1.54,1.59034E-10
-1.53,1.59273E-10
-1.52,1.59632E-10
-1.51,1.59998E-10
-1.5,1.60034E-10
-1.49,1.60537E-10
-1.48,1.60895E-10
-1.47,1.61151E-10
-1.46,1.61681E-10
-1.45,1.61907E-10
-1.44,1.62448E-10
-1.43,1.62578E-10
-1.42,1.63223E-10
-1.41,1.63684E-10
-1.4,1.63706E-10
-1.39,1.64481E-10
-1.38,1.64575E-10
-1.37,1.65106E-10
-1.36,1.65569E-10
-1.35,1.65921E-10
-1.34,1.66483E-10
-1.33,1.66588E-10
-1.32,1.67217E-10
-1.31,1.6742E-10
-1.3,1.68092E-10
-1.29,1.68573E-10
-1.28,1.69073E-10
-1.27,1.69375E-10
-1.26,1.69632E-10
-1.25,1.7027E-10
-1.24,1.70655E-10
-1.23,1.71086E-10
-1.22,1.71451E-10
-1.21,1.71661E-10
-1.2,1.72679E-10
-1.19,1.72896E-10
-1.18,1.7338E-10
-1.17,1.74141E-10
-1.16,1.74424E-10
-1.15,1.74926E-10
-1.14,1.75113E-10
-1.13,1.75647E-10
-1.12,1.761E-10
-1.11,1.76696E-10
-1.1,1.77297E-10
-1.09,1.77594E-10
-1.08,1.78179E-10
-1.07,1.78636E-10
-1.06,1.79463E-10
-1.05,1.7991E-10
-1.04,1.80106E-10
-1.03,1.80925E-10
-1.02,1.8133E-10
-1.01,1.8211E-10
-1,1.82405E-10
-0.99,1.83092E-10
-0.98,1.83745E-10
-0.97,1.83947E-10
-0.96,1.84709E-10
-0.95,1.85397E-10
-0.94,1.85868E-10
-0.93,1.86584E-10
-0.92,1.86929E-10
-0.91,1.87328E-10
-0.9,1.88086E-10
-0.89,1.88574E-10
-0.88,1.89286E-10
-0.87,1.89475E-10
-0.86,1.90198E-10
-0.85,1.90566E-10
-0.84,1.91047E-10
-0.83,1.91757E-10
-0.82,1.91965E-10
-0.81,1.92373E-10
-0.8,1.92872E-10
-0.79,1.93146E-10
-0.78,1.93733E-10
