Setup title,"I/V Sweep"
Classic test name,"I/V Sweep"
Test date,2/15/2023
Test time,15:24:58
Device ID,
Count,2
Flags,
Remarks,
Context.MainFrame,B1500A
Channel.UnitType,SMU,SMU
Channel.Unit,SMU4:HR,SMU2:HR
Channel.IName,I1,l2
Channel.VName,V1,V2
Channel.Mode,V,COMMON
Channel.Func,VAR1,CONST
Channel.Index,
Channel.Time,
Measurement.Port.Unit,SMU4:HR,SMU2:HR
Measurement.Port.SeriesResistor,NONE,NONE
Measurement.Port.Filter,ON,ON
Measurement.Port.OutputVoltageComparison,0,0
Measurement.Primary.Locus,Double
Measurement.Primary.Scale,LINEAR
Measurement.Primary.Start,0
Measurement.Primary.Stop,1
Measurement.Primary.Step,0.01
Measurement.Primary.Compliance,0.0002
Measurement.Primary.PowerCompliance,0
Measurement.Aborting.Condition,"CONTINUE AT ANY"
Measurement.PostOutput.Value,START
Measurement.PostOutput.Retention,OFF
Measurement.Bias.Source,0,0
Measurement.Bias.Compliance,0.0002,0.1
Measurement.Monitor.Unit,SMU4:HR,SMU2:HR
Measurement.Monitor.Adc,"HR ADC","HR ADC"
Measurement.Monitor.Measurement,"Compliance Side","Compliance Side"
Measurement.Monitor.RangingMode,LIMITED,LIMITED
Measurement.Monitor.RangeBoundary,1nA,1nA
Measurement.Monitor.RangeRating,"BY FULL RANGE","BY FULL RANGE"
Measurement.Monitor.RangeRatingCoeff,50,50
Measurement.Timing.Hold,0
Measurement.Timing.Delay,0
Measurement.Adc.HighSpeed.Mode,PLC
Measurement.Adc.HighSpeed.Coeff,10
Measurement.Adc.HighResolution.AutoZero,OFF
Measurement.Adc.HighResolution.Mode,PLC
Measurement.Adc.HighResolution.Coeff,10
Measurement.WaitTime.Source.Coeff,1
Measurement.WaitTime.Source.Offset,0
Measurement.WaitTime.Monitor.Coeff,1
Measurement.WaitTime.Monitor.Offset,0
Output.Graph.Enabled,true
Output.Graph.AutoScaling,false
Output.Graph.XAxis.Data,V1
Output.Graph.XAxis.Scale,Linear
Output.Graph.XAxis.Left,-1
Output.Graph.XAxis.Right,1
Output.Graph.XAxis.RunTimeAutoScale,true
Output.Graph.YAxis.Data,I1
Output.Graph.YAxis.Scale,Linear
Output.Graph.YAxis.Bottom,-0.1
Output.Graph.YAxis.Top,0.1
Output.Graph.YAxis.Group,
Output.Graph.YAxis.RunTimeAutoScale,true
AutoAnalysis.Interpolation,false
AutoAnalysis.Line1.Enabled,false
AutoAnalysis.Line1.Type,1
AutoAnalysis.Line1.Fix,True
AutoAnalysis.Line1.YAxis,0
AutoAnalysis.Line1.Point1.Type,0
AutoAnalysis.Line1.Point1.XY.X,
AutoAnalysis.Line1.Point1.XY.Y,
AutoAnalysis.Line1.Point1.Data.Var,
AutoAnalysis.Line1.Point1.Data.Condition,
AutoAnalysis.Line1.Point1.Data.Start,false
AutoAnalysis.Line1.Point1.Data.StartVar,
AutoAnalysis.Line1.Point1.Data.StartCondition,
AutoAnalysis.Line1.Point2.Type,0
AutoAnalysis.Line1.Point2.XY.X,
AutoAnalysis.Line1.Point2.XY.Y,
AutoAnalysis.Line1.Point2.Data.Var,
AutoAnalysis.Line1.Point2.Data.Condition,
AutoAnalysis.Line1.Point2.Data.Start,false
AutoAnalysis.Line1.Point2.Data.StartVar,
AutoAnalysis.Line1.Point2.Data.StartCondition,
AutoAnalysis.Line1.GradientExpr,0
AutoAnalysis.Line2.Enabled,false
AutoAnalysis.Line2.Type,1
AutoAnalysis.Line2.Fix,True
AutoAnalysis.Line2.YAxis,0
AutoAnalysis.Line2.Point1.Type,0
AutoAnalysis.Line2.Point1.XY.X,
AutoAnalysis.Line2.Point1.XY.Y,
AutoAnalysis.Line2.Point1.Data.Var,
AutoAnalysis.Line2.Point1.Data.Condition,
AutoAnalysis.Line2.Point1.Data.Start,false
AutoAnalysis.Line2.Point1.Data.StartVar,
AutoAnalysis.Line2.Point1.Data.StartCondition,
AutoAnalysis.Line2.Point2.Type,0
AutoAnalysis.Line2.Point2.XY.X,
AutoAnalysis.Line2.Point2.XY.Y,
AutoAnalysis.Line2.Point2.Data.Var,
AutoAnalysis.Line2.Point2.Data.Condition,
AutoAnalysis.Line2.Point2.Data.Start,false
AutoAnalysis.Line2.Point2.Data.StartVar,
AutoAnalysis.Line2.Point2.Data.StartCondition,
AutoAnalysis.Line2.GradientExpr,0
AutoAnalysis.Marker.Enabled,false
AutoAnalysis.Marker.Data.Var,
AutoAnalysis.Marker.Data.Condition,
AutoAnalysis.Marker.Data.Start,false
AutoAnalysis.Marker.Data.StartVar,
AutoAnalysis.Marker.Data.StartCondition,
V1,I1
0,6.7E-12
0.01,1.5E-12
0.02,1.9E-12
0.03,4.7E-12
0.04,4.7E-12
0.05,4.5E-12
0.06,1E-12
0.07,-4E-13
0.08,5.9E-12
0.09,7.3E-12
0.1,3.5E-12
0.11,5E-13
0.12,-2.5E-12
0.13,7.5E-12
0.14,8.2E-12
0.15,1.5E-12
0.16,-7E-13
0.17,5.2E-12
0.18,5.6E-12
0.19,6.8E-12
0.2,1E-13
0.21,-1E-13
0.22,7.5E-12
0.23,7.5E-12
0.24,2E-12
0.25,2.5E-12
0.26,5.1E-12
0.27,7E-12
0.28,8.8E-12
0.29,2.4E-12
0.3,1.6E-12
0.31,5.5E-12
0.32,9E-12
0.33,3.1E-12
0.34,-1E-12
0.35,3.2E-12
0.36,-4E-13
0.37,7.3E-12
0.38,8.5E-12
0.39,2.5E-12
0.4,1.4E-12
0.41,8.8E-12
0.42,7.9E-12
0.43,2.1E-12
0.44,1.4E-12
0.45,5E-12
0.46,9.4E-12
0.47,8.8E-12
0.48,9E-13
0.49,5.8E-12
0.5,7.4E-12
0.51,3.3E-12
0.52,-8E-13
0.53,-1E-13
0.54,6.1E-12
0.55,7.1E-12
0.56,4.4E-12
0.57,-9E-13
0.58,6.2E-12
0.59,6.3E-12
0.6,2.4E-12
0.61,-5E-13
0.62,-2E-13
0.63,7E-12
0.64,8.3E-12
0.65,1.1E-12
0.66,1.3E-12
0.67,5.1E-12
0.68,7.4E-12
0.69,3E-12
0.7,2.2E-12
0.71,3.3E-12
0.72,9.3E-12
0.73,7.8E-12
0.74,4E-12
0.75,7E-13
0.76,2.4E-12
0.77,5.3E-12
0.78,9.1E-12
0.79,5.9E-12
0.8,9.2E-12
0.81,1.9E-12
0.82,1.4E-12
0.83,6.2E-12
0.84,6.9E-12
0.85,6.8E-12
0.86,7.7E-12
0.87,1.2E-12
0.88,-1E-13
0.89,8.1E-12
0.9,7.5E-12
0.91,3.1E-12
0.92,4E-13
0.93,-4E-13
0.94,7.1E-12
0.95,6.7E-12
0.96,5E-13
0.97,0
0.98,5.9E-12
0.99,5.5E-12
1,8.6E-12
1,8.4E-12
0.99,2.1E-12
0.98,6E-13
0.97,4.4E-12
0.96,5.4E-12
0.95,5.2E-12
0.94,-7E-13
0.93,2.4E-12
0.92,-1.3E-12
0.91,6.4E-12
0.9,6.6E-12
0.89,1.8E-12
0.88,2.4E-12
0.87,1.4E-12
0.86,6.3E-12
0.85,1.2E-12
0.84,1.1E-12
0.83,3.3E-12
0.82,6.4E-12
0.81,8.3E-12
0.8,-3E-13
0.79,3E-13
0.78,1E-13
0.77,6E-12
0.76,6.3E-12
0.75,8E-13
0.74,2.9E-12
0.73,6.9E-12
0.72,7.8E-12
0.71,-6E-13
0.7,2E-12
0.69,-1.7E-12
0.68,5.5E-12
0.67,4E-12
0.66,3.6E-12
0.65,-2.4E-12
0.64,-1E-12
0.63,4.3E-12
0.62,5.6E-12
0.61,1.4E-12
0.6,-2.7E-12
0.59,-1.8E-12
0.58,4.6E-12
0.57,4.2E-12
0.56,8E-13
0.55,1E-12
0.54,-8E-13
0.53,6.2E-12
0.52,5.8E-12
0.51,4E-12
0.5,-2.2E-12
0.49,-3.2E-12
0.48,5.9E-12
0.47,2.8E-12
0.46,-1.4E-12
0.45,-1.9E-12
0.44,5.3E-12
0.43,5.2E-12
0.42,0
0.41,-1.5E-12
0.4,-7E-13
0.39,4.5E-12
0.38,5.3E-12
0.37,1.1E-12
0.36,-9E-13
0.35,-1E-13
0.34,5.3E-12
0.33,4.4E-12
0.32,2E-12
0.31,-3.5E-12
0.3,-1.7E-12
0.29,6.2E-12
0.28,6.7E-12
0.27,5E-13
0.26,-3.1E-12
0.25,-9E-13
0.24,1.9E-12
0.23,5.9E-12
0.22,6.8E-12
0.21,-1E-12
0.2,3.1E-12
0.19,7E-12
0.18,6.2E-12
0.17,-1.9E-12
0.16,-1.5E-12
0.15,3.2E-12
0.14,7E-12
0.13,2.9E-12
0.12,4.9E-12
0.11,-6E-13
0.1,-3E-12
0.09,3.2E-12
0.08,4.3E-12
0.07,2.3E-12
0.06,-3.2E-12
0.05,-2E-12
0.04,5.1E-12
0.03,4.8E-12
0.02,-2.7E-12
0.01,-2.3E-12
0,3E-12
