Setup title,"I/V Sweep-Solar cell"
-0.9875,-2.445E-11
-0.975,-1.852E-11
-0.9625,-1.501E-11
-0.95,-1.268E-11
-0.9375,-1.116E-11
-0.925,-9.75E-12
-0.9125,-9.17E-12
-0.9,-7.64E-12
-0.8875,-7.04E-12
-0.875,-6.74E-12
-0.8625,-5.7E-12
-0.85,-5.25E-12
-0.8375,-4.86E-12
-0.825,-4.06E-12
-0.8125,-3.67E-12
-0.8,-3.17E-12
-0.7875,-2.61E-12
-0.775,-2.01E-12
-0.7625,-1.83E-12
-0.75,-1.45E-12
-0.7375,-1.38E-12
-0.725,-7.6E-13
-0.7125,-1.13E-12
-0.7,-1.2E-13
-0.6875,-1.5E-13
-0.675,-9E-14
-0.6625,2.6E-13
-0.65,5.2E-13
-0.6375,8.8E-13
-0.625,1.4E-12
-0.6125,1.11E-12
-0.6,1.49E-12
-0.5875,2.16E-12
-0.575,2.1E-12
-0.5625,2.01E-12
-0.55,2.26E-12
-0.5375,2.71E-12
-0.525,2.53E-12
-0.5125,2.99E-12
-0.5,3.33E-12
-0.4875,3.5E-12
-0.475,3.38E-12
-0.4625,3.53E-12
-0.45,3.95E-12
-0.4375,4.15E-12
-0.425,4.15E-12
-0.4125,4.31E-12
-0.4,4.89E-12
-0.3875,4.75E-12
-0.375,5.08E-12
-0.3625,5.08E-12
-0.35,5.4E-12
-0.3375,5.5E-12
-0.325,5.48E-12
-0.3125,5.65E-12
-0.3,5.85E-12
-0.2875,5.95E-12
-0.275,5.8E-12
-0.2625,6.15E-12
-0.25,6.31E-12
-0.2375,6.17E-12
-0.225,6.42E-12
-0.2125,6.49E-12
-0.2,6.86E-12
-0.1875,6.82E-12
-0.175,6.66E-12
-0.1625,7.02E-12
-0.15,7.4E-12
-0.1375,7.45E-12
-0.125,7.3E-12
-0.1125,7.63E-12
-0.1,7.66E-12
-0.0875,7.77E-12
-0.075,7.94E-12
-0.0625,8.18E-12
-0.05,8.56E-12
-0.0375,8.54E-12
-0.025,8.66E-12
-0.0125,8.86E-12
0,9.28E-12
0.0125,9.18E-12
0.025,9.1E-12
0.0375,9.54E-12
0.05,9.75E-12
0.0625,9.89E-12
0.075,9.98E-12
0.0875,1.021E-11
0.1,1.097E-11
0.1125,1.094E-11
0.125,1.087E-11
0.1375,1.1E-11
0.15,1.146E-11
0.1625,1.189E-11
0.175,1.182E-11
0.1875,1.193E-11
0.2,1.238E-11
0.2125,1.27E-11
0.225,1.262E-11
0.2375,1.254E-11
0.25,1.335E-11
0.2625,1.363E-11
0.275,1.387E-11
0.2875,1.385E-11
0.3,1.447E-11
0.3125,1.511E-11
0.325,1.505E-11
0.3375,1.52E-11
0.35,1.586E-11
0.3625,1.627E-11
0.375,1.646E-11
0.3875,1.666E-11
0.4,1.711E-11
0.4125,1.744E-11
0.425,1.78E-11
0.4375,1.76E-11
0.45,1.809E-11
0.4625,1.851E-11
0.475,1.873E-11
0.4875,1.931E-11
0.5,2.014E-11
0.5125,2.037E-11
0.525,2.083E-11
0.5375,2.118E-11
0.55,2.144E-11
0.5625,2.124E-11
0.575,2.203E-11
0.5875,2.233E-11
0.6,2.27E-11
0.6125,2.355E-11
0.625,2.314E-11
0.6375,2.409E-11
0.65,2.476E-11
0.6625,2.49E-11
0.675,2.561E-11
0.6875,2.63E-11
0.7,2.647E-11
0.7125,2.645E-11
0.725,2.748E-11
0.7375,2.749E-11
0.75,2.782E-11
0.7625,2.85E-11
0.775,2.948E-11
0.7875,2.974E-11
0.8,3.015E-11
0.8125,3.034E-11
0.825,3.079E-11
0.8375,3.118E-11
0.85,3.183E-11
0.8625,3.223E-11
0.875,3.253E-11
0.8875,3.289E-11
0.9,3.337E-11
0.9125,3.393E-11
0.925,3.413E-11
0.9375,3.473E-11
0.95,3.535E-11
0.9625,3.547E-11
0.975,3.59E-11
0.9875,3.638E-11
1,3.71E-11
1.0125,3.747E-11
1.025,3.777E-11
1.0375,3.848E-11
1.05,3.889E-11
1.0625,3.891E-11
1.075,3.917E-11
1.0875,3.969E-11
1.1,4.05E-11
1.1125,4.146E-11
1.125,4.152E-11
1.1375,4.222E-11
1.15,4.28E-11
1.1625,4.316E-11
1.175,4.343E-11
1.1875,4.366E-11
1.2,4.408E-11
1.2125,4.473E-11
1.225,4.459E-11
1.2375,4.465E-11
1.25,4.555E-11
1.2625,4.636E-11
1.275,4.719E-11
1.2875,4.68E-11
1.3,4.775E-11
1.3125,4.888E-11
1.325,4.905E-11
1.3375,5.869E-11
1.35,5.7443E-10
1.3625,6.9322E-10
1.375,9.2694E-10
1.3875,1.02517E-09
1.4,1.10026E-09
1.4125,1.40692E-09
1.425,2.15148E-09
1.4375,2.78676E-09
1.45,3.16467E-09
1.4625,3.27681E-09
1.475,3.07513E-09
1.4875,3.0351E-09
1.5,2.97436E-09
