Setup title,"I/V Sweep-Solar cell"
0.98,1.474E-10
0.97,1.314E-10
0.96,1.177E-10
0.95,1.159E-10
0.94,1.101E-10
0.93,9.38E-11
0.92,8.69E-11
0.91,8.36E-11
0.9,7.76E-11
0.89,8.01E-11
0.88,7.65E-11
0.87,7.73E-11
0.86,7.46E-11
0.85,8.91E-11
0.84,1.032E-10
0.83,1.253E-10
0.82,1.396E-10
0.81,1.612E-10
0.8,1.462E-10
0.79,1.267E-10
0.78,1.268E-10
0.77,1.146E-10
0.76,1.182E-10
0.75,1.085E-10
0.74,1.024E-10
0.73,9.3E-11
0.72,9.26E-11
0.71,8.84E-11
0.7,8.28E-11
0.69,7.46E-11
0.68,7.43E-11
0.67,6.83E-11
0.66,6.69E-11
0.65,5.94E-11
0.64,6.41E-11
0.63,5.85E-11
0.62,6.05E-11
0.61,4.87E-11
0.6,5.11E-11
0.59,5.09E-11
0.58,4.47E-11
0.57,4.17E-11
0.56,4.23E-11
0.55,3.8E-11
0.54,4.27E-11
0.53,3.31E-11
0.52,3.48E-11
0.51,3.46E-11
0.5,2.81E-11
0.49,2.4E-11
0.48,2.48E-11
0.47,2.81E-11
0.46,2.1E-11
0.45,2.83E-11
0.44,2.33E-11
0.43,1.96E-11
0.42,2.16E-11
0.41,1.45E-11
0.4,1.78E-11
0.39,1.77E-11
0.38,1.92E-11
0.37,1.08E-11
0.36,1.08E-11
0.35,1.05E-11
0.34,1.36E-11
0.33,6.8E-12
0.32,8.5E-12
0.31,5.7E-12
0.3,-1.23E-11
0.29,-1.28E-11
0.28,-1.32E-11
0.27,-1.92E-11
0.26,-1.49E-11
0.25,-1.69E-11
0.24,-2.01E-11
0.23,-1.97E-11
0.22,-1.11E-11
0.21,-1.27E-11
0.2,-1.24E-11
0.19,-6.6E-12
0.18,-4.6E-12
0.17,-1.16E-11
0.16,-1.11E-11
0.15,-4.3E-12
0.14,-1.8E-12
0.13,8.3E-12
0.12,6.1E-12
0.11,1.39E-11
0.1,1.82E-11
0.09,1.31E-11
0.08,1.2E-12
0.07,-2.9E-12
0.06,3.9E-12
0.05,1E-13
0.04,-3E-12
0.03,-2.2E-12
0.02,-8.4E-12
0.01,1.4E-12
0,6E-13
-0.01,-2.8E-12
-0.02,1E-12
-0.03,-8E-12
-0.04,-7.6E-12
-0.05,-3.26E-11
-0.06,-3.95E-11
-0.07,-3.54E-11
-0.08,-4.24E-11
-0.09,-3.97E-11
-0.1,-3.18E-11
-0.11,-3.66E-11
-0.12,-3.13E-11
-0.13,-3.24E-11
-0.14,-1.6E-11
-0.15,-5.11E-11
-0.16,-5.18E-11
-0.17,-5.06E-11
-0.18,-7.89E-11
-0.19,-6.21E-11
-0.2,-5.24E-11
-0.2,-6.3E-11
-0.19,-4.18E-11
-0.18,-4.17E-11
-0.17,-1.97E-11
-0.16,-1.442E-10
-0.15,-9.89E-11
-0.14,-7.84E-11
-0.13,-7.88E-11
-0.12,-6.7E-11
-0.11,-6.86E-11
-0.1,-6.72E-11
-0.09,-5.47E-11
-0.08,-5.58E-11
-0.07,-5.19E-11
-0.06,-4.36E-11
-0.05,-4.22E-11
-0.04,-4.14E-11
-0.03,-3.72E-11
-0.02,-3.52E-11
-0.01,-3.67E-11
0,-2.86E-11
0.01,-2.51E-11
0.02,-2.64E-11
0.03,-2.45E-11
0.04,-2.63E-11
0.05,-3.51E-11
0.06,-3.24E-11
0.07,-3.27E-11
0.08,-2.99E-11
0.09,-3.26E-11
0.1,-3.44E-11
0.11,-2.95E-11
0.12,-2.79E-11
0.13,-2.68E-11
0.14,-2.25E-11
0.15,-1.76E-11
0.16,-2.32E-11
0.17,-2.31E-11
0.18,-2.03E-11
0.19,-1.98E-11
0.2,-1.82E-11
0.21,-2.03E-11
0.22,-1.04E-11
0.23,-2.14E-11
0.24,-1.8E-11
0.25,-1.58E-11
0.26,-1.52E-11
0.27,-1.36E-11
0.28,-1.42E-11
0.29,-1.67E-11
0.3,-1.09E-11
0.31,-1.15E-11
0.32,-1.25E-11
0.33,-1.34E-11
0.34,-1.11E-11
0.35,-7.2E-12
0.36,-1.32E-11
0.37,-1.03E-11
0.38,-8.3E-12
0.39,-7.9E-12
0.4,-4.9E-12
0.41,-1E-11
0.42,-3.5E-12
0.43,-3E-12
0.44,-9.3E-12
0.45,-2.8E-12
0.46,-2.2E-12
0.47,-7.2E-12
0.48,-5.4E-12
0.49,-2.8E-12
0.5,1.2E-12
0.51,3E-13
0.52,-5.1E-12
0.53,-5.2E-12
0.54,4E-13
0.55,-1.2E-12
0.56,-1.2E-12
0.57,5.2E-12
0.58,-1.7E-12
0.59,2.2E-12
0.6,-4E-13
0.61,7.1E-12
0.62,4.6E-12
0.63,-2.1E-12
0.64,1.2E-11
0.65,6.3E-12
0.66,1.06E-11
0.67,3.2E-12
0.68,5.1E-12
0.69,7E-12
0.7,1.62E-11
0.71,1.58E-11
0.72,9.4E-12
0.73,1.2E-11
0.74,1.53E-11
0.75,1.3E-11
0.76,1.52E-11
0.77,1.28E-11
0.78,2.23E-11
0.79,1.16E-11
0.8,1.31E-11
0.81,1.64E-11
0.82,2.18E-11
0.83,2.36E-11
0.84,2.5E-11
0.85,1.94E-11
0.86,2.18E-11
0.87,2.1E-11
0.88,2.06E-11
0.89,3.1E-11
0.9,2.7E-11
0.91,2.76E-11
0.92,3.23E-11
0.93,3.3E-11
0.94,2.96E-11
0.95,3.11E-11
0.96,3.77E-11
0.97,3.7E-11
0.98,4.01E-11
0.99,3.7E-11
1,3.68E-11
