Setup title,"I/V Sweep-Solar cell"
0.98,1.6615E-09
0.97,1.4095E-09
0.96,1.2845E-09
0.95,1.1453E-09
0.94,1.013E-09
0.93,9.421E-10
0.92,8.571E-10
0.91,8.036E-10
0.9,7.64E-10
0.89,7.023E-10
0.88,6.66E-10
0.87,6.217E-10
0.86,6.084E-10
0.85,6.317E-10
0.84,5.534E-10
0.83,5.16E-10
0.82,4.942E-10
0.81,4.794E-10
0.8,4.615E-10
0.79,4.294E-10
0.78,4.077E-10
0.77,4.061E-10
0.76,3.872E-10
0.75,3.604E-10
0.74,3.434E-10
0.73,3.408E-10
0.72,3.218E-10
0.71,3.087E-10
0.7,2.895E-10
0.69,2.764E-10
0.68,2.795E-10
0.67,2.683E-10
0.66,2.439E-10
0.65,2.368E-10
0.64,2.378E-10
0.63,2.194E-10
0.62,2.215E-10
0.61,1.993E-10
0.6,1.916E-10
0.59,1.971E-10
0.58,1.759E-10
0.57,1.815E-10
0.56,1.623E-10
0.55,1.523E-10
0.54,1.602E-10
0.53,1.516E-10
0.52,1.334E-10
0.51,1.251E-10
0.5,1.295E-10
0.49,1.237E-10
0.48,1.05E-10
0.47,9.62E-11
0.46,1.046E-10
0.45,9.59E-11
0.44,7.9E-11
0.43,7E-11
0.42,7.95E-11
0.41,7.39E-11
0.4,5.44E-11
0.39,5.21E-11
0.38,5.67E-11
0.37,5.59E-11
0.36,3.95E-11
0.35,3.68E-11
0.34,4.36E-11
0.33,4.35E-11
0.32,2.71E-11
0.31,2.53E-11
0.3,2.95E-11
0.29,2.4E-11
0.28,2.41E-11
0.27,2.36E-11
0.26,1.26E-11
0.25,1.13E-11
0.24,1.77E-11
0.23,1.97E-11
0.22,6E-12
0.21,5.7E-12
0.2,1.5E-11
0.19,1.41E-11
0.18,5E-13
0.17,3.2E-12
0.16,-3E-13
0.15,5.5E-12
0.14,-6.2E-12
0.13,-7.9E-12
0.12,-5.3E-12
0.11,-5.7E-12
0.1,-2.7E-12
0.09,1E-12
0.08,-1.38E-11
0.07,-1.35E-11
0.06,-9E-12
0.05,-1.09E-11
0.04,-5.5E-12
0.03,-2.09E-11
0.02,-1.98E-11
0.01,-1.19E-11
0,-1.1E-11
-0.01,-1.48E-11
-0.02,-2.35E-11
-0.03,-1.89E-11
-0.04,-2.14E-11
-0.05,-1.81E-11
-0.06,-2.89E-11
-0.07,-3.31E-11
-0.08,-2.18E-11
-0.09,-2.32E-11
-0.1,-3.81E-11
-0.11,-3.72E-11
-0.12,-2.73E-11
-0.13,-2.67E-11
-0.14,-4.53E-11
-0.15,-4.92E-11
-0.16,-4.01E-11
-0.17,-5.32E-11
-0.18,-5.13E-11
-0.19,-8.44E-11
-0.2,-8.56E-11
-0.2,-6.49E-11
-0.19,-4.65E-11
-0.18,-2.46E-11
-0.17,-1.91E-11
-0.16,-3E-11
-0.15,-2.53E-11
-0.14,-8.7E-12
-0.13,-8.7E-12
-0.12,-1.68E-11
-0.11,-1.88E-11
-0.1,-3E-13
-0.09,5E-13
-0.08,-1.03E-11
-0.07,-1.12E-11
-0.06,4.6E-12
-0.05,2.9E-12
-0.04,-3.3E-12
-0.03,-2.6E-12
-0.02,4.8E-12
-0.01,-8.7E-12
0,-1.67E-11
0.01,-2.13E-11
0.02,-2.56E-11
0.03,-4.6E-12
0.04,3.7E-12
0.05,1.11E-11
0.06,2.08E-11
0.07,1.51E-11
0.08,2.51E-11
0.09,2.2E-11
0.1,1.14E-11
0.11,-9.16E-11
0.12,-1.192E-10
0.13,2.52E-11
0.14,1.76E-11
0.15,2.24E-11
0.16,1.19E-11
0.17,2.49E-11
0.18,2.76E-11
0.19,1.41E-11
0.2,1.7E-11
0.21,2.87E-11
0.22,2.97E-11
0.23,2.36E-11
0.24,2.26E-11
0.25,3.99E-11
0.26,3.95E-11
0.27,3.2E-11
0.28,3.09E-11
0.29,4.97E-11
0.3,5.07E-11
0.31,4.22E-11
0.32,4.26E-11
0.33,6.31E-11
0.34,4.97E-11
0.35,7.1E-11
0.36,6E-11
0.37,6.67E-11
0.38,8.13E-11
0.39,8.9E-11
0.4,7.87E-11
0.41,8.48E-11
0.42,1.015E-10
0.43,1.086E-10
0.44,9.63E-11
0.45,1.042E-10
0.46,1.237E-10
0.47,1.282E-10
0.48,1.24E-10
0.49,1.27E-10
0.5,1.478E-10
0.51,1.515E-10
0.52,1.477E-10
0.53,1.616E-10
0.54,1.625E-10
0.55,1.785E-10
0.56,1.882E-10
0.57,1.812E-10
0.58,1.857E-10
0.59,2.089E-10
0.6,2.142E-10
0.61,2.084E-10
0.62,2.14E-10
0.63,2.354E-10
0.64,2.394E-10
0.65,2.335E-10
0.66,2.425E-10
0.67,2.492E-10
0.68,2.594E-10
0.69,2.665E-10
0.7,2.593E-10
0.71,2.641E-10
0.72,2.745E-10
0.73,2.869E-10
0.74,2.843E-10
0.75,2.934E-10
0.76,3.104E-10
0.77,3.214E-10
0.78,3.169E-10
0.79,3.258E-10
0.8,3.438E-10
0.81,3.535E-10
0.82,3.61E-10
0.83,3.72E-10
0.84,3.815E-10
0.85,4.039E-10
0.86,4.174E-10
0.87,4.243E-10
0.88,4.439E-10
0.89,4.496E-10
0.9,4.811E-10
0.91,4.956E-10
0.92,5.073E-10
0.93,5.298E-10
0.94,5.413E-10
0.95,5.728E-10
0.96,5.895E-10
0.97,6.015E-10
0.98,6.209E-10
0.99,6.546E-10
1,6.743E-10
