Setup title,"I/V Sweep-Solar cell"
0.98,7.808E-10
0.97,6.853E-10
0.96,6.275E-10
0.95,5.604E-10
0.94,5.1E-10
0.93,5.192E-10
0.92,5.468E-10
0.91,5.23E-10
0.9,4.962E-10
0.89,4.689E-10
0.88,4.508E-10
0.87,4.445E-10
0.86,4.221E-10
0.85,3.846E-10
0.84,3.821E-10
0.83,3.771E-10
0.82,3.449E-10
0.81,3.243E-10
0.8,3.171E-10
0.79,2.968E-10
0.78,2.998E-10
0.77,2.752E-10
0.76,2.671E-10
0.75,2.315E-10
0.74,2.247E-10
0.73,2.232E-10
0.72,2.112E-10
0.71,2.086E-10
0.7,1.894E-10
0.69,1.893E-10
0.68,1.846E-10
0.67,1.722E-10
0.66,1.692E-10
0.65,1.566E-10
0.64,1.504E-10
0.63,1.505E-10
0.62,1.526E-10
0.61,1.317E-10
0.6,1.262E-10
0.59,1.283E-10
0.58,1.219E-10
0.57,1.006E-10
0.56,9.53E-11
0.55,9.54E-11
0.54,9.07E-11
0.53,8.9E-11
0.52,7.83E-11
0.51,6.93E-11
0.5,6.97E-11
0.49,5.77E-11
0.48,6.38E-11
0.47,4.93E-11
0.46,4.59E-11
0.45,5.56E-11
0.44,4.84E-11
0.43,4.18E-11
0.42,3.41E-11
0.41,3.17E-11
0.4,3.8E-11
0.39,3.82E-11
0.38,2.39E-11
0.37,3.36E-11
0.36,3.41E-11
0.35,1.92E-11
0.34,1.99E-11
0.33,2.53E-11
0.32,2.69E-11
0.31,1.25E-11
0.3,1.32E-11
0.29,1.92E-11
0.28,1.71E-11
0.27,2.1E-11
0.26,9.1E-12
0.25,6.1E-12
0.24,1.87E-11
0.23,1.68E-11
0.22,6.5E-12
0.21,1.05E-11
0.2,7E-12
0.19,4.6E-12
0.18,1.36E-11
0.17,1.42E-11
0.16,1.2E-12
0.15,-1.1E-12
0.14,1.12E-11
0.13,9.6E-12
0.12,-2.2E-12
0.11,-5.3E-12
0.1,8.4E-12
0.09,6.3E-12
0.08,-4.8E-12
0.07,-6.3E-12
0.06,6.4E-12
0.05,3E-13
0.04,2E-13
0.03,-8.7E-12
0.02,-8.9E-12
0.01,2.2E-12
0,3E-13
-0.01,-2.8E-12
-0.02,-1.76E-11
-0.03,-3.3E-12
-0.04,-4.8E-12
-0.05,-1.66E-11
-0.06,-1.91E-11
-0.07,-9.7E-12
-0.08,-8.7E-12
-0.09,-2.4E-11
-0.1,-2.43E-11
-0.11,-2.25E-11
-0.12,-1.82E-11
-0.13,-1.83E-11
-0.14,-3.03E-11
-0.15,-2.09E-11
-0.16,-3.6E-11
-0.17,-2.38E-11
-0.18,-2.69E-11
-0.19,-3.37E-11
-0.2,-3.38E-11
-0.2,-3.56E-11
-0.19,-3.47E-11
-0.18,-2.73E-11
-0.17,-1.52E-11
-0.16,-2.65E-11
-0.15,-2.15E-11
-0.14,-1.46E-11
-0.13,-1.54E-11
-0.12,-7.6E-12
-0.11,-1.63E-11
-0.1,-1.66E-11
-0.09,-3.4E-12
-0.08,-4.5E-12
-0.07,-1.34E-11
-0.06,-1E-11
-0.05,-1.8E-12
-0.04,-3.1E-12
-0.03,2E-12
-0.02,-6.5E-12
-0.01,-7.2E-12
0,-2.6E-12
0.01,5.2E-12
0.02,-2.4E-12
0.03,9E-13
0.04,-4E-12
0.05,8.1E-12
0.06,1.14E-11
0.07,6.2E-12
0.08,1.45E-11
0.09,1.05E-11
0.1,1.88E-11
0.11,1.04E-11
0.12,1.91E-11
0.13,9.6E-12
0.14,8.4E-12
0.15,1.89E-11
0.16,1.53E-11
0.17,1.91E-11
0.18,1.13E-11
0.19,1.31E-11
0.2,1.71E-11
0.21,2.08E-11
0.22,2.28E-11
0.23,1.54E-11
0.24,1.55E-11
0.25,2.48E-11
0.26,2.62E-11
0.27,1.98E-11
0.28,1.83E-11
0.29,2.86E-11
0.3,2.85E-11
0.31,2.34E-11
0.32,2.47E-11
0.33,2.42E-11
0.34,3.46E-11
0.35,3.73E-11
0.36,3.05E-11
0.37,3.98E-11
0.38,3.37E-11
0.39,4.44E-11
0.4,4.51E-11
0.41,4.77E-11
0.42,4.57E-11
0.43,5.02E-11
0.44,5.84E-11
0.45,6.41E-11
0.46,6.88E-11
0.47,6.37E-11
0.48,7E-11
0.49,7.16E-11
0.5,8.48E-11
0.51,8.72E-11
0.52,8.32E-11
0.53,8.95E-11
0.54,1.035E-10
0.55,1.095E-10
0.56,1.064E-10
0.57,1.091E-10
0.58,1.249E-10
0.59,1.258E-10
0.6,1.375E-10
0.61,1.346E-10
0.62,1.384E-10
0.63,1.49E-10
0.64,1.509E-10
0.65,1.656E-10
0.66,1.601E-10
0.67,1.634E-10
0.68,1.755E-10
0.69,1.763E-10
0.7,1.815E-10
0.71,1.801E-10
0.72,1.837E-10
0.73,1.927E-10
0.74,1.997E-10
0.75,1.996E-10
0.76,1.974E-10
0.77,1.96E-10
0.78,2.071E-10
0.79,2.136E-10
0.8,2.252E-10
0.81,2.285E-10
0.82,2.542E-10
0.83,2.651E-10
0.84,2.805E-10
0.85,2.88E-10
0.86,2.993E-10
0.87,3.09E-10
0.88,3.3E-10
0.89,3.464E-10
0.9,3.538E-10
0.91,3.702E-10
0.92,3.762E-10
0.93,3.84E-10
0.94,4.102E-10
0.95,4.368E-10
0.96,4.561E-10
0.97,4.75E-10
0.98,4.983E-10
0.99,5.047E-10
1,5.311E-10
