Setup title,"I/V Sweep-Solar cell"
-0.98,-3.8E-13
-0.97,3E-14
-0.96,-3.2E-13
-0.95,-7E-14
-0.94,-3.4E-13
-0.93,-4.4E-13
-0.92,-2.6E-13
-0.91,-1.8E-13
-0.9,-2.8E-13
-0.89,-1.8E-13
-0.88,0
-0.87,-3E-14
-0.86,-2.9E-13
-0.85,-2.2E-13
-0.84,-4E-14
-0.83,-1.4E-13
-0.82,-1.2E-13
-0.81,1.2E-13
-0.8,-3.5E-13
-0.79,1E-14
-0.78,-5E-14
-0.77,-5E-14
-0.76,0
-0.75,-2.3E-13
-0.74,-5E-14
-0.73,-1.8E-13
-0.72,-2E-13
-0.71,-5E-14
-0.7,-1.8E-13
-0.69,-2E-13
-0.68,7E-14
-0.67,-4.2E-13
-0.66,-2.4E-13
-0.65,-3E-14
-0.64,-1E-14
-0.63,1.3E-13
-0.62,1.5E-13
-0.61,5E-14
-0.6,-8E-14
-0.59,-1.1E-13
-0.58,-3.4E-13
-0.57,-5E-14
-0.56,3.1E-13
-0.55,0
-0.54,3.2E-13
-0.53,-6E-14
-0.52,-1.5E-13
-0.51,5E-14
-0.5,-3E-14
-0.49,-2.2E-13
-0.48,1.8E-13
-0.47,-3.4E-13
-0.46,-2E-14
-0.45,3.8E-13
-0.44,7E-14
-0.43,-6E-14
-0.42,-6E-14
-0.41,1.9E-13
-0.4,2E-14
-0.39,2.2E-13
-0.38,-4E-13
-0.37,-2.6E-13
-0.36,7E-14
-0.35,-1.8E-13
-0.34,-1E-14
-0.33,1.9E-13
-0.32,2.4E-13
-0.31,4E-14
-0.3,1E-13
-0.29,1.2E-13
-0.28,5E-14
-0.27,-1.5E-13
-0.26,-6E-14
-0.25,1E-13
-0.24,3E-14
-0.23,3E-13
-0.22,-3E-14
-0.21,-2E-14
-0.2,2.2E-13
-0.19,2.8E-13
-0.18,-4E-14
-0.17,1.5E-13
-0.16,2.6E-13
-0.15,-2.1E-13
-0.14,0
-0.13,3.8E-13
-0.12,2.3E-13
-0.11,-1E-14
-0.1,2.4E-13
-0.09,5E-14
-0.08,-4E-14
-0.07,2.9E-13
-0.06,3E-13
-0.05,-1.1E-13
-0.04,-8E-14
-0.03,3E-13
-0.02,3E-13
-0.01,2.7E-13
0,2E-13
0.01,3.9E-13
0.02,1.1E-13
0.03,6E-14
0.04,-8E-14
0.05,2.2E-13
0.06,3E-14
0.07,1.9E-13
0.08,2.1E-13
0.09,3.1E-13
0.1,2E-13
0.11,2.4E-13
0.12,2.1E-13
0.13,3.3E-13
0.14,-1E-14
0.15,2E-13
0.16,1.5E-13
0.17,6E-13
0.18,2.2E-13
0.19,3.5E-13
0.2,2.5E-13
0.21,2.9E-13
0.22,6E-13
0.23,4.5E-13
0.24,1E-13
0.25,9E-14
0.26,3.1E-13
0.27,3.3E-13
0.28,3.1E-13
0.29,1.2E-13
0.3,3E-13
0.31,4E-13
0.32,7.2E-13
0.33,4.6E-13
0.34,4.8E-13
0.35,4.9E-13
0.36,6.2E-13
0.37,6.1E-13
0.38,2.2E-13
0.39,2.9E-13
0.4,4.5E-13
0.41,7.3E-13
0.42,5.6E-13
0.43,4.5E-13
0.44,4.9E-13
0.45,4.6E-13
0.46,4E-13
0.47,6.4E-13
0.48,8.5E-13
0.49,6.5E-13
0.5,3.5E-13
0.51,6E-13
0.52,3.2E-13
0.53,5.5E-13
0.54,6.7E-13
0.55,8.7E-13
0.56,9.6E-13
0.57,8.4E-13
0.58,8.2E-13
0.59,4.5E-13
0.6,5.4E-13
0.61,7.5E-13
0.62,8.3E-13
0.63,6.6E-13
0.64,7.4E-13
0.65,7.4E-13
0.66,8.9E-13
0.67,8.9E-13
0.68,7E-13
0.69,7E-13
0.7,7.9E-13
0.71,9.5E-13
0.72,8.3E-13
0.73,1.13E-12
0.74,9.7E-13
0.75,7.2E-13
0.76,1.02E-12
0.77,9.2E-13
0.78,9.7E-13
0.79,8.5E-13
0.8,7.7E-13
0.81,8.2E-13
0.82,9.6E-13
0.83,1.3E-12
0.84,8.9E-13
0.85,1.27E-12
0.86,1.03E-12
0.87,1.42E-12
0.88,1.14E-12
0.89,9.1E-13
0.9,1.03E-12
0.91,1.3E-12
0.92,1.01E-12
0.93,1.27E-12
0.94,1.27E-12
0.95,1.21E-12
0.96,1.37E-12
0.97,1.27E-12
0.98,1.44E-12
0.99,1.56E-12
1,1.23E-12
