Setup title,"I/V Sweep-Solar cell"
-0.9875,-3.127E-11
-0.975,-2.696E-11
-0.9625,-1.387E-11
-0.95,-1.946E-11
-0.9375,-1.199E-11
-0.925,-1.112E-11
-0.9125,-1.196E-11
-0.9,-8.91E-12
-0.8875,-7.12E-12
-0.875,-1.017E-11
-0.8625,-9.57E-12
-0.85,-7.49E-12
-0.8375,-1.57E-12
-0.825,-2.57E-12
-0.8125,-4.44E-12
-0.8,-5.28E-12
-0.7875,-5.55E-12
-0.775,-6.19E-12
-0.7625,-4.98E-12
-0.75,6E-14
-0.7375,1.28E-12
-0.725,-1.1E-12
-0.7125,-2.24E-12
-0.7,-3.06E-12
-0.6875,-4.09E-12
-0.675,-7.07E-12
-0.6625,-1.013E-11
-0.65,3.97E-12
-0.6375,1.175E-11
-0.625,-1.1E-12
-0.6125,-6.3E-13
-0.6,-1.68E-12
-0.5875,-1.27E-12
-0.575,-2.71E-12
-0.5625,-3.29E-12
-0.55,-2E-12
-0.5375,-3.39E-12
-0.525,-1.734E-11
-0.5125,-1.86E-12
-0.5,-1.39E-12
-0.4875,-7E-14
-0.475,-3E-13
-0.4625,-6.1E-13
-0.45,-1.22E-12
-0.4375,-7E-13
-0.425,1E-13
-0.4125,-6.9E-13
-0.4,-3.3E-13
-0.3875,-8.8E-13
-0.375,-8E-14
-0.3625,6.7E-13
-0.35,3.5E-13
-0.3375,3.2E-13
-0.325,3.4E-13
-0.3125,1.1E-12
-0.3,8E-14
-0.2875,-2E-13
-0.275,2.5E-13
-0.2625,5.3E-13
-0.25,2.11E-12
-0.2375,1.64E-12
-0.225,7.7E-13
-0.2125,6.5E-13
-0.2,1.47E-12
-0.1875,1.95E-12
-0.175,9.2E-13
-0.1625,1.04E-12
-0.15,2.28E-12
-0.1375,1.18E-12
-0.125,4.5E-13
-0.1125,1.52E-12
-0.1,1.47E-12
-0.0875,1.22E-12
-0.075,8.2E-13
-0.0625,1.05E-12
-0.05,1.64E-12
-0.0375,2.31E-12
-0.025,1.34E-12
-0.0125,1.19E-12
0,1.46E-12
0.0125,1.43E-12
0.025,2.16E-12
0.0375,1.73E-12
0.05,1.27E-12
0.0625,2.26E-12
0.075,1.98E-12
0.0875,2.86E-12
0.1,2.46E-12
0.1125,2.18E-12
0.125,2.63E-12
0.1375,3.19E-12
0.15,3.16E-12
0.1625,1.88E-12
0.175,1.92E-12
0.1875,3.87E-12
0.2,3.31E-12
0.2125,2.05E-12
0.225,2.61E-12
0.2375,3.18E-12
0.25,2.33E-12
0.2625,2.23E-12
0.275,2.79E-12
0.2875,2.89E-12
0.3,3.49E-12
0.3125,3.12E-12
0.325,3.74E-12
0.3375,4.11E-12
0.35,4.78E-12
0.3625,3.77E-12
0.375,3.75E-12
0.3875,4.02E-12
0.4,5.15E-12
0.4125,4.23E-12
0.425,3.79E-12
0.4375,4.1E-12
0.45,4.61E-12
0.4625,4.77E-12
0.475,5.06E-12
0.4875,4.77E-12
0.5,4.84E-12
0.5125,5.13E-12
0.525,5.35E-12
0.5375,5.31E-12
0.55,5.48E-12
0.5625,4.83E-12
0.575,5.44E-12
0.5875,5.98E-12
0.6,4.89E-12
0.6125,4.75E-12
0.625,5.79E-12
0.6375,7.27E-12
0.65,6.88E-12
0.6625,4.8E-12
0.675,5.31E-12
0.6875,6.43E-12
0.7,6.76E-12
0.7125,6.12E-12
0.725,5.67E-12
0.7375,7.78E-12
0.75,7.52E-12
0.7625,6.91E-12
0.775,7.18E-12
0.7875,7.05E-12
0.8,8.04E-12
0.8125,7.58E-12
0.825,6.53E-12
0.8375,7.6E-12
0.85,7.62E-12
0.8625,7.91E-12
0.875,7.38E-12
0.8875,8.09E-12
0.9,8.4E-12
0.9125,9.33E-12
0.925,9.34E-12
0.9375,8.56E-12
0.95,8.91E-12
0.9625,9.28E-12
0.975,1.007E-11
0.9875,9.76E-12
1,8.59E-12
1.0125,8.73E-12
1.025,1.007E-11
1.0375,1.115E-11
1.05,9.88E-12
1.0625,1.045E-11
1.075,1.093E-11
1.0875,1.084E-11
1.1,1.076E-11
1.1125,1.036E-11
1.125,1.043E-11
1.1375,1.111E-11
1.15,1.182E-11
1.1625,1.136E-11
1.175,1.058E-11
1.1875,1.044E-11
1.2,1.18E-11
1.2125,1.247E-11
1.225,1.12E-11
1.2375,1.108E-11
1.25,1.21E-11
1.2625,1.202E-11
1.275,1.265E-11
1.2875,1.222E-11
1.3,1.227E-11
1.3125,1.239E-11
1.325,1.341E-11
1.3375,1.314E-11
1.35,1.278E-11
1.3625,1.278E-11
1.375,1.36E-11
1.3875,1.375E-11
1.4,1.358E-11
1.4125,1.327E-11
1.425,1.412E-11
1.4375,1.426E-11
1.45,1.435E-11
1.4625,1.423E-11
1.475,1.447E-11
1.4875,1.517E-11
1.5,1.539E-11
