Setup title,"I/V Sweep-Solar cell"
-0.98,-1.45E-11
-0.97,-1.21E-11
-0.96,-1.228E-11
-0.95,-1.143E-11
-0.94,-1.019E-11
-0.93,-1.035E-11
-0.92,-8.72E-12
-0.91,-7.82E-12
-0.9,-7.58E-12
-0.89,-8.11E-12
-0.88,-7.01E-12
-0.87,-7.15E-12
-0.86,-6.44E-12
-0.85,-6.1E-12
-0.84,-5.57E-12
-0.83,-6.18E-12
-0.82,-5.91E-12
-0.81,-4.88E-12
-0.8,-4.45E-12
-0.79,-5.08E-12
-0.78,-5.05E-12
-0.77,-5.36E-12
-0.76,-4.71E-12
-0.75,-4.02E-12
-0.74,-4.19E-12
-0.73,-3.27E-12
-0.72,-3.81E-12
-0.71,-3.64E-12
-0.7,-3.51E-12
-0.69,-3.03E-12
-0.68,-3.5E-12
-0.67,-3.07E-12
-0.66,-2.74E-12
-0.65,-2.07E-12
-0.64,-1.57E-12
-0.63,-1.09E-12
-0.62,-1.85E-12
-0.61,-1.28E-12
-0.6,-1.15E-12
-0.59,-1.03E-12
-0.58,-9E-13
-0.57,-1.82E-12
-0.56,-2.05E-12
-0.55,-6.1E-13
-0.54,-1.14E-12
-0.53,-1.14E-12
-0.52,-8E-13
-0.51,-1.2E-12
-0.5,-1.51E-12
-0.49,-2.7E-13
-0.48,-1.09E-12
-0.47,-6.8E-13
-0.46,3E-13
-0.45,2.1E-13
-0.44,-3.8E-13
-0.43,3.7E-13
-0.42,7E-13
-0.41,-6.1E-13
-0.4,-4.1E-13
-0.39,-7.6E-13
-0.38,-7E-14
-0.37,-1.3E-13
-0.36,-1.1E-13
-0.35,-6.9E-13
-0.34,-3.2E-13
-0.33,6E-13
-0.32,7.5E-13
-0.31,6.6E-13
-0.3,-2.8E-13
-0.29,4.7E-13
-0.28,7.8E-13
-0.27,1.06E-12
-0.26,2.9E-13
-0.25,8E-13
-0.24,1.51E-12
-0.23,1.24E-12
-0.22,6.5E-13
-0.21,7E-13
-0.2,1.35E-12
-0.19,6.6E-13
-0.18,3.1E-13
-0.17,-1.6E-13
-0.16,1.42E-12
-0.15,1.28E-12
-0.14,9.8E-13
-0.13,1.06E-12
-0.12,1.24E-12
-0.11,3E-13
-0.1,0
-0.09,5.2E-13
-0.08,4.9E-13
-0.07,1.14E-12
-0.06,1.62E-12
-0.05,4.1E-13
-0.04,7.6E-13
-0.03,2.19E-12
-0.02,1.25E-12
-0.01,7.2E-13
0,1.1E-12
0.01,1.1E-12
0.02,8.2E-13
0.03,7.4E-13
0.04,1.05E-12
0.05,1.24E-12
0.06,1.42E-12
0.07,1.5E-12
0.08,1.56E-12
0.09,1.88E-12
0.1,1.9E-12
0.11,1.56E-12
0.12,1.52E-12
0.13,2.36E-12
0.14,2.56E-12
0.15,2.16E-12
0.16,1.47E-12
0.17,2.32E-12
0.18,2.15E-12
0.19,2.42E-12
0.2,1.82E-12
0.21,1.37E-12
0.22,1.58E-12
0.23,1.71E-12
0.24,3.18E-12
0.25,2.68E-12
0.26,2.63E-12
0.27,1.22E-12
0.28,2.75E-12
0.29,2.84E-12
0.3,2.09E-12
0.31,2.58E-12
0.32,2.95E-12
0.33,3.56E-12
0.34,3.54E-12
0.35,2.88E-12
0.36,3.19E-12
0.37,2.78E-12
0.38,3.25E-12
0.39,3.68E-12
0.4,3.58E-12
0.41,3.14E-12
0.42,3.79E-12
0.43,3.59E-12
0.44,4.21E-12
0.45,3.71E-12
0.46,3.6E-12
0.47,3.87E-12
0.48,3.75E-12
0.49,4.13E-12
0.5,4.18E-12
0.51,4.25E-12
0.52,4.7E-12
0.53,4.27E-12
0.54,4.35E-12
0.55,4.23E-12
0.56,4.7E-12
0.57,4.6E-12
0.58,4.89E-12
0.59,4.9E-12
0.6,4.9E-12
0.61,4.77E-12
0.62,5.48E-12
0.63,5.22E-12
0.64,4.95E-12
0.65,4.6E-12
0.66,4.79E-12
0.67,5.76E-12
0.68,5.68E-12
0.69,5.72E-12
0.7,5.11E-12
0.71,5.66E-12
0.72,6.24E-12
0.73,5.92E-12
0.74,6.46E-12
0.75,5.89E-12
0.76,5.67E-12
0.77,6.26E-12
0.78,6.82E-12
0.79,6.74E-12
0.8,6.4E-12
0.81,6.44E-12
0.82,7.34E-12
0.83,6.82E-12
0.84,7.22E-12
0.85,7.1E-12
0.86,6.93E-12
0.87,7.11E-12
0.88,8.21E-12
0.89,7.83E-12
0.9,7.5E-12
0.91,7.36E-12
0.92,8.29E-12
0.93,8.43E-12
0.94,8.02E-12
0.95,6.83E-12
0.96,8.34E-12
0.97,8.91E-12
0.98,9.3E-12
0.99,8.94E-12
1,8.47E-12
