Setup title,"I/V Sweep-Solar cell"
-0.98,-9.3E-12
-0.97,-7.6E-12
-0.96,-5.7E-12
-0.95,-6.88E-12
-0.94,-6.04E-12
-0.93,-5.6E-12
-0.92,-5.51E-12
-0.91,-5.28E-12
-0.9,-4.85E-12
-0.89,-4.06E-12
-0.88,-4.1E-12
-0.87,-3.92E-12
-0.86,-3.1E-12
-0.85,-3.6E-12
-0.84,-3.51E-12
-0.83,-2.92E-12
-0.82,-3.12E-12
-0.81,-2.89E-12
-0.8,-2.68E-12
-0.79,-2.34E-12
-0.78,-2.72E-12
-0.77,-2.79E-12
-0.76,-1.83E-12
-0.75,-2.2E-12
-0.74,-1.91E-12
-0.73,-1.4E-12
-0.72,-1.35E-12
-0.71,-1.63E-12
-0.7,-1.83E-12
-0.69,-1.8E-12
-0.68,-8.7E-13
-0.67,-1.2E-12
-0.66,-2.5E-13
-0.65,-9E-13
-0.64,-1.02E-12
-0.63,-7.7E-13
-0.62,-8.9E-13
-0.61,-9E-14
-0.6,-9.3E-13
-0.59,-1.31E-12
-0.58,-8.7E-13
-0.57,-1.04E-12
-0.56,-7E-13
-0.55,-1.8E-13
-0.54,-3.4E-13
-0.53,2.3E-13
-0.52,3.6E-13
-0.51,-8E-13
-0.5,-2.5E-13
-0.49,1.6E-13
-0.48,-5.2E-13
-0.47,-5E-14
-0.46,-4E-13
-0.45,7.1E-13
-0.44,6.1E-13
-0.43,4.9E-13
-0.42,2.9E-13
-0.41,2.2E-13
-0.4,5.4E-13
-0.39,1E-14
-0.38,-2.3E-13
-0.37,2.3E-13
-0.36,4.9E-13
-0.35,7.1E-13
-0.34,1.06E-12
-0.33,1.06E-12
-0.32,5.6E-13
-0.31,7.3E-13
-0.3,6.1E-13
-0.29,1.28E-12
-0.28,1.14E-12
-0.27,4.4E-13
-0.26,1.14E-12
-0.25,6.5E-13
-0.24,6.8E-13
-0.23,1.12E-12
-0.22,1.43E-12
-0.21,1.04E-12
-0.2,9.8E-13
-0.19,1.44E-12
-0.18,1.13E-12
-0.17,1.68E-12
-0.16,9.8E-13
-0.15,1.37E-12
-0.14,1.18E-12
-0.13,1.37E-12
-0.12,1.22E-12
-0.11,1.5E-12
-0.1,2.13E-12
-0.09,1.68E-12
-0.08,1.63E-12
-0.07,2.56E-12
-0.06,1.47E-12
-0.05,1.4E-12
-0.04,9.4E-13
-0.03,1.88E-12
-0.02,1.61E-12
-0.01,1.94E-12
0,1.81E-12
0.01,2.06E-12
0.02,2.31E-12
0.03,1.36E-12
0.04,2.26E-12
0.05,2.23E-12
0.06,2.29E-12
0.07,1.59E-12
0.08,2.46E-12
0.09,3.14E-12
0.1,2.17E-12
0.11,2.73E-12
0.12,2.88E-12
0.13,2.52E-12
0.14,2.65E-12
0.15,2.74E-12
0.16,2.36E-12
0.17,2.54E-12
0.18,2.42E-12
0.19,3.36E-12
0.2,3.17E-12
0.21,2.85E-12
0.22,2.95E-12
0.23,3.53E-12
0.24,3.17E-12
0.25,3.21E-12
0.26,3.48E-12
0.27,3.38E-12
0.28,4.1E-12
0.29,3.97E-12
0.3,4E-12
0.31,4.17E-12
0.32,4.01E-12
0.33,3.9E-12
0.34,3.95E-12
0.35,4.25E-12
0.36,3.9E-12
0.37,4.44E-12
0.38,4.5E-12
0.39,4.55E-12
0.4,4.11E-12
0.41,5.36E-12
0.42,4.88E-12
0.43,5.02E-12
0.44,4.32E-12
0.45,5.13E-12
0.46,4.93E-12
0.47,5.27E-12
0.48,5.94E-12
0.49,6.01E-12
0.5,6.1E-12
0.51,6.32E-12
0.52,5.61E-12
0.53,5.69E-12
0.54,6.12E-12
0.55,6.7E-12
0.56,6.76E-12
0.57,6.75E-12
0.58,6.52E-12
0.59,7.12E-12
0.6,7.62E-12
0.61,7.39E-12
0.62,6.81E-12
0.63,6.65E-12
0.64,7.52E-12
0.65,7.7E-12
0.66,7.84E-12
0.67,7.81E-12
0.68,7.55E-12
0.69,8.23E-12
0.7,8.87E-12
0.71,8.76E-12
0.72,8.22E-12
0.73,8.91E-12
0.74,8.97E-12
0.75,8.19E-12
0.76,8.53E-12
0.77,9.82E-12
0.78,9.29E-12
0.79,9.53E-12
0.8,9.71E-12
0.81,1.075E-11
0.82,9.65E-12
0.83,1.005E-11
0.84,9.81E-12
0.85,1.018E-11
0.86,1.047E-11
0.87,1.067E-11
0.88,1.091E-11
0.89,1.091E-11
0.9,1.132E-11
0.91,1.122E-11
0.92,1.139E-11
0.93,1.127E-11
0.94,1.198E-11
0.95,1.213E-11
0.96,1.178E-11
0.97,1.172E-11
0.98,1.213E-11
0.99,1.229E-11
1,1.254E-11
