Setup title,"I/V Sweep-Solar cell"
0.98,2.531E-10
0.97,2.337E-10
0.96,2.163E-10
0.95,2.044E-10
0.94,1.877E-10
0.93,1.816E-10
0.92,1.686E-10
0.91,1.619E-10
0.9,1.521E-10
0.89,1.44E-10
0.88,1.387E-10
0.87,1.287E-10
0.86,1.29E-10
0.85,1.21E-10
0.84,1.17E-10
0.83,1.135E-10
0.82,1.095E-10
0.81,1E-10
0.8,9.72E-11
0.79,9.12E-11
0.78,8.94E-11
0.77,8.66E-11
0.76,8.46E-11
0.75,7.58E-11
0.74,7.62E-11
0.73,7.07E-11
0.72,6.78E-11
0.71,6.72E-11
0.7,6.47E-11
0.69,5.89E-11
0.68,5.86E-11
0.67,5.39E-11
0.66,5.23E-11
0.65,5.18E-11
0.64,4.63E-11
0.63,4.71E-11
0.62,4.31E-11
0.61,3.84E-11
0.6,4.07E-11
0.59,3.49E-11
0.58,3.37E-11
0.57,3.49E-11
0.56,3.28E-11
0.55,2.92E-11
0.54,3.01E-11
0.53,3.04E-11
0.52,2.49E-11
0.51,2.66E-11
0.5,2.22E-11
0.49,2.08E-11
0.48,2.33E-11
0.47,1.84E-11
0.46,1.81E-11
0.45,1.53E-11
0.44,1.62E-11
0.43,1.22E-11
0.42,1.55E-11
0.41,1.55E-11
0.4,1.55E-11
0.39,1.49E-11
0.38,1.3E-11
0.37,8.6E-12
0.36,1E-11
0.35,7.7E-12
0.34,6E-12
0.33,9.6E-12
0.32,9.4E-12
0.31,5.3E-12
0.3,2.4E-12
0.29,1.3E-12
0.28,5.9E-12
0.27,4.8E-12
0.26,4.8E-12
0.25,3E-12
0.24,-1.3E-12
0.23,4.7E-12
0.22,1.3E-12
0.21,1.9E-12
0.2,-3.4E-12
0.19,-2.2E-12
0.18,8E-13
0.17,-4.6E-12
0.16,-1.5E-12
0.15,-1E-13
0.14,-6E-13
0.13,-6E-13
0.12,-4E-12
0.11,-1.8E-12
0.1,-5E-13
0.09,-6.2E-12
0.08,-3.1E-12
0.07,-3.2E-12
0.06,-7.3E-12
0.05,-6.3E-12
0.04,-6.8E-12
0.03,-2.3E-12
0.02,-6.9E-12
0.01,-2.1E-12
0,-7.9E-12
-0.01,-5.7E-12
-0.02,-6.3E-12
-0.03,-5.8E-12
-0.04,-8.9E-12
-0.05,-1.04E-11
-0.06,-8E-12
-0.07,-1.03E-11
-0.08,-7E-12
-0.09,-6.5E-12
-0.1,-7.2E-12
-0.11,-1.04E-11
-0.12,-1.03E-11
-0.13,-8.2E-12
-0.14,-3.9E-12
-0.15,-7.1E-12
-0.16,-1.14E-11
-0.17,-1.4E-11
-0.18,-9.8E-12
-0.19,-9.7E-12
-0.2,-1.23E-11
-0.2,-1.03E-11
-0.19,-1.13E-11
-0.18,-5.5E-12
-0.17,-4.2E-12
-0.16,-3E-12
-0.15,-5.1E-12
-0.14,-6E-13
-0.13,-3.1E-12
-0.12,-4.7E-12
-0.11,3E-13
-0.1,1.1E-12
-0.09,1.9E-12
-0.08,2E-13
-0.07,-4E-12
-0.06,-9E-13
-0.05,2.7E-12
-0.04,1.6E-12
-0.03,-4E-13
-0.02,2.7E-12
-0.01,1.7E-12
0,-1.4E-12
0.01,3.9E-12
0.02,1.8E-12
0.03,8.1E-12
0.04,2.9E-12
0.05,1.3E-12
0.06,2E-12
0.07,-1.4E-12
0.08,5.5E-12
0.09,3.1E-12
0.1,4.4E-12
0.11,-6E-13
0.12,6.4E-12
0.13,6.1E-12
0.14,6.7E-12
0.15,3.8E-12
0.16,6.3E-12
0.17,7.3E-12
0.18,7.5E-12
0.19,9.1E-12
0.2,6.5E-12
0.21,7.7E-12
0.22,7.6E-12
0.23,6.1E-12
0.24,9.6E-12
0.25,1.27E-11
0.26,1.09E-11
0.27,1.46E-11
0.28,1.26E-11
0.29,1.53E-11
0.3,1.45E-11
0.31,1.67E-11
0.32,5.5E-12
0.33,1.56E-11
0.34,1.62E-11
0.35,1.37E-11
0.36,1.78E-11
0.37,1.51E-11
0.38,1.89E-11
0.39,1.9E-11
0.4,2.06E-11
0.41,2.27E-11
0.42,2.33E-11
0.43,3.02E-11
0.44,2.11E-11
0.45,2.62E-11
0.46,2.53E-11
0.47,2.89E-11
0.48,3.01E-11
0.49,3.3E-11
0.5,2.83E-11
0.51,3.1E-11
0.52,3.54E-11
0.53,3.37E-11
0.54,3.62E-11
0.55,3.9E-11
0.56,3.85E-11
0.57,4.26E-11
0.58,4.22E-11
0.59,4.3E-11
0.6,4.9E-11
0.61,4.58E-11
0.62,4.52E-11
0.63,5.78E-11
0.64,5.25E-11
0.65,5.92E-11
0.66,5.7E-11
0.67,6.26E-11
0.68,6.93E-11
0.69,6.74E-11
0.7,6.53E-11
0.71,7.16E-11
0.72,7.67E-11
0.73,7.66E-11
0.74,8.21E-11
0.75,7.94E-11
0.76,8.81E-11
0.77,9.32E-11
0.78,9.45E-11
0.79,9.92E-11
0.8,1.006E-10
0.81,9.76E-11
0.82,1.095E-10
0.83,1.14E-10
0.84,1.198E-10
0.85,1.237E-10
0.86,1.279E-10
0.87,1.27E-10
0.88,1.338E-10
0.89,1.376E-10
0.9,1.417E-10
0.91,1.481E-10
0.92,1.54E-10
0.93,1.483E-10
0.94,1.569E-10
0.95,1.644E-10
0.96,1.698E-10
0.97,1.755E-10
0.98,1.805E-10
0.99,1.807E-10
1,1.868E-10
