Setup title,"I/V Sweep-Solar cell"
-0.9875,-3.906E-11
-0.975,-3.51E-11
-0.9625,-3.238E-11
-0.95,-3.073E-11
-0.9375,-2.789E-11
-0.925,-2.68E-11
-0.9125,-2.49E-11
-0.9,-2.355E-11
-0.8875,-2.246E-11
-0.875,-2.107E-11
-0.8625,-1.996E-11
-0.85,-1.91E-11
-0.8375,-1.822E-11
-0.825,-1.679E-11
-0.8125,-1.6E-11
-0.8,-1.528E-11
-0.7875,-1.432E-11
-0.775,-1.402E-11
-0.7625,-1.329E-11
-0.75,-1.227E-11
-0.7375,-1.145E-11
-0.725,-1.123E-11
-0.7125,-1.091E-11
-0.7,-1E-11
-0.6875,-9.28E-12
-0.675,-9.07E-12
-0.6625,-8.24E-12
-0.65,-8.56E-12
-0.6375,-7.39E-12
-0.625,-7.26E-12
-0.6125,-7.06E-12
-0.6,-6.29E-12
-0.5875,-6.03E-12
-0.575,-5.84E-12
-0.5625,-5.65E-12
-0.55,-4.81E-12
-0.5375,-4.28E-12
-0.525,-4.26E-12
-0.5125,-4.26E-12
-0.5,-3.8E-12
-0.4875,-3.34E-12
-0.475,-2.89E-12
-0.4625,-3.03E-12
-0.45,-2.65E-12
-0.4375,-2.34E-12
-0.425,-2.16E-12
-0.4125,-2.06E-12
-0.4,-1.71E-12
-0.3875,-1.44E-12
-0.375,-1.65E-12
-0.3625,-1.25E-12
-0.35,-8.4E-13
-0.3375,-7.5E-13
-0.325,-1E-12
-0.3125,-4.7E-13
-0.3,-4.1E-13
-0.2875,-1.3E-13
-0.275,-3.2E-13
-0.2625,-7E-14
-0.25,3E-13
-0.2375,1.8E-13
-0.225,7E-14
-0.2125,6E-13
-0.2,7.9E-13
-0.1875,5.9E-13
-0.175,6.4E-13
-0.1625,3.8E-13
-0.15,9.7E-13
-0.1375,9.8E-13
-0.125,1.06E-12
-0.1125,1.31E-12
-0.1,1.91E-12
-0.0875,1.39E-12
-0.075,1.7E-12
-0.0625,1.8E-12
-0.05,1.68E-12
-0.0375,2.12E-12
-0.025,2.24E-12
-0.0125,1.61E-12
0,1.96E-12
0.0125,2.05E-12
0.025,2.21E-12
0.0375,2.46E-12
0.05,2.46E-12
0.0625,2.42E-12
0.075,2.61E-12
0.0875,2.55E-12
0.1,2.58E-12
0.1125,2.54E-12
0.125,2.92E-12
0.1375,3.04E-12
0.15,3.49E-12
0.1625,2.71E-12
0.175,3.23E-12
0.1875,3.36E-12
0.2,3.55E-12
0.2125,3.32E-12
0.225,3.4E-12
0.2375,3.64E-12
0.25,3.53E-12
0.2625,3.67E-12
0.275,3.82E-12
0.2875,3.97E-12
0.3,4.15E-12
0.3125,3.67E-12
0.325,3.98E-12
0.3375,4.36E-12
0.35,5.15E-12
0.3625,4.51E-12
0.375,4.68E-12
0.3875,4.67E-12
0.4,4.5E-12
0.4125,4.77E-12
0.425,4.65E-12
0.4375,5.33E-12
0.45,5.32E-12
0.4625,5.52E-12
0.475,6.4E-12
0.4875,6.79E-12
0.5,8.24E-12
0.5125,2.875E-11
0.525,2.284E-11
0.5375,1.911E-11
0.55,1.792E-11
0.5625,1.911E-11
0.575,1.828E-11
0.5875,1.583E-11
0.6,1.374E-11
0.6125,1.306E-11
0.625,1.245E-11
0.6375,1.218E-11
0.65,1.148E-11
0.6625,1.13E-11
0.675,1.138E-11
0.6875,1.114E-11
0.7,1.115E-11
0.7125,1.117E-11
0.725,1.113E-11
0.7375,1.126E-11
0.75,1.085E-11
0.7625,1.155E-11
0.775,1.192E-11
0.7875,1.222E-11
0.8,1.174E-11
0.8125,1.21E-11
0.825,1.25E-11
0.8375,1.245E-11
0.85,1.214E-11
0.8625,1.243E-11
0.875,1.275E-11
0.8875,1.261E-11
0.9,1.335E-11
0.9125,1.333E-11
0.925,1.366E-11
0.9375,1.35E-11
0.95,1.332E-11
0.9625,1.386E-11
0.975,1.401E-11
0.9875,1.368E-11
1,1.445E-11
1.0125,1.474E-11
1.025,1.484E-11
1.0375,1.579E-11
1.05,1.595E-11
1.0625,1.583E-11
1.075,1.621E-11
1.0875,1.693E-11
1.1,1.696E-11
1.1125,1.755E-11
1.125,1.755E-11
1.1375,1.791E-11
1.15,1.886E-11
1.1625,1.932E-11
1.175,1.944E-11
1.1875,2.085E-11
1.2,2.14E-11
1.2125,2.102E-11
1.225,2.211E-11
1.2375,2.291E-11
1.25,2.338E-11
1.2625,2.423E-11
1.275,2.49E-11
1.2875,2.54E-11
1.3,2.581E-11
1.3125,2.672E-11
1.325,2.746E-11
1.3375,2.814E-11
1.35,2.83E-11
1.3625,2.898E-11
1.375,2.944E-11
1.3875,3.037E-11
1.4,3.119E-11
1.4125,3.225E-11
1.425,3.275E-11
1.4375,3.402E-11
1.45,3.451E-11
1.4625,3.549E-11
1.475,3.614E-11
1.4875,3.796E-11
1.5,3.805E-11
