Setup title,"I/V Sweep-Solar cell"
-0.98,-7.4879E-10
-0.97,-6.8588E-10
-0.96,-6.4591E-10
-0.95,-6.0918E-10
-0.94,-5.7627E-10
-0.93,-5.4109E-10
-0.92,-5.09E-10
-0.91,-4.7838E-10
-0.9,-4.5597E-10
-0.89,-4.3416E-10
-0.88,-4.138E-10
-0.87,-3.931E-10
-0.86,-3.7434E-10
-0.85,-3.5541E-10
-0.84,-3.4064E-10
-0.83,-3.248E-10
-0.82,-3.0836E-10
-0.81,-2.9593E-10
-0.8,-2.8403E-10
-0.79,-2.7209E-10
-0.78,-2.5971E-10
-0.77,-2.5145E-10
-0.76,-2.4007E-10
-0.75,-2.3274E-10
-0.74,-2.2556E-10
-0.73,-2.1693E-10
-0.72,-2.0867E-10
-0.71,-2.0251E-10
-0.7,-1.9461E-10
-0.69,-1.9036E-10
-0.68,-1.8347E-10
-0.67,-1.7604E-10
-0.66,-1.6858E-10
-0.65,-1.6321E-10
-0.64,-1.5717E-10
-0.63,-1.5376E-10
-0.62,-1.4865E-10
-0.61,-1.447E-10
-0.6,-1.3761E-10
-0.59,-1.3398E-10
-0.58,-1.2873E-10
-0.57,-1.2454E-10
-0.56,-1.2083E-10
-0.55,-1.168E-10
-0.54,-1.1115E-10
-0.53,-1.0742E-10
-0.52,-1.0519E-10
-0.51,-9.766E-11
-0.5,-9.478E-11
-0.49,-9.171E-11
-0.48,-8.815E-11
-0.47,-8.45E-11
-0.46,-8.141E-11
-0.45,-7.612E-11
-0.44,-7.306E-11
-0.43,-7.056E-11
-0.42,-6.724E-11
-0.41,-6.374E-11
-0.4,-6.213E-11
-0.39,-5.819E-11
-0.38,-5.476E-11
-0.37,-5.224E-11
-0.36,-4.784E-11
-0.35,-4.593E-11
-0.34,-4.279E-11
-0.33,-3.874E-11
-0.32,-3.668E-11
-0.31,-3.308E-11
-0.3,-3.005E-11
-0.29,-2.639E-11
-0.28,-2.275E-11
-0.27,-1.988E-11
-0.26,-1.709E-11
-0.25,-1.342E-11
-0.24,-1.008E-11
-0.23,-8.56E-12
-0.22,-5.16E-12
-0.21,-2.54E-12
-0.2,-2.7E-13
-0.19,2.77E-12
-0.18,5.56E-12
-0.17,8.01E-12
-0.16,1.033E-11
-0.15,1.27E-11
-0.14,1.504E-11
-0.13,1.711E-11
-0.12,1.993E-11
-0.11,2.056E-11
-0.1,2.279E-11
-0.09,2.487E-11
-0.08,2.601E-11
-0.07,2.75E-11
-0.06,3.012E-11
-0.05,3.014E-11
-0.04,3.169E-11
-0.03,3.365E-11
-0.02,3.513E-11
-0.01,3.699E-11
0,3.638E-11
0.01,3.851E-11
0.02,3.875E-11
0.03,4.021E-11
0.04,4.201E-11
0.05,4.279E-11
0.06,4.345E-11
0.07,4.504E-11
0.08,4.724E-11
0.09,4.745E-11
0.1,4.922E-11
0.11,5.085E-11
0.12,5.449E-11
0.13,5.405E-11
0.14,5.627E-11
0.15,5.903E-11
0.16,5.964E-11
0.17,6.111E-11
0.18,6.169E-11
0.19,6.326E-11
0.2,6.509E-11
0.21,6.611E-11
0.22,6.759E-11
0.23,6.957E-11
0.24,7.175E-11
0.25,7.538E-11
0.26,7.891E-11
0.27,8.165E-11
0.28,8.503E-11
0.29,9.042E-11
0.3,9.342E-11
0.31,9.682E-11
0.32,1.0237E-10
0.33,1.0821E-10
0.34,1.1189E-10
0.35,1.18E-10
0.36,1.4446E-10
0.37,1.5696E-10
0.38,1.6294E-10
0.39,1.691E-10
0.4,1.7489E-10
0.41,1.8184E-10
0.42,1.8891E-10
0.43,1.9575E-10
0.44,2.0408E-10
0.45,2.1109E-10
0.46,2.1891E-10
0.47,2.2563E-10
0.48,2.3345E-10
0.49,2.4106E-10
0.5,2.4828E-10
0.51,3.4723E-10
0.52,1.19349E-09
0.53,9.534E-10
0.54,8.0476E-10
0.55,7.5101E-10
0.56,7.152E-10
0.57,6.6122E-10
0.58,7.5588E-10
0.59,1.47079E-09
0.6,1.66334E-09
0.61,1.6541E-09
0.62,1.65638E-09
0.63,1.64104E-09
0.64,1.60359E-09
0.65,1.58976E-09
0.66,1.65164E-09
0.67,1.64521E-09
0.68,1.73386E-09
0.69,1.74957E-09
0.7,1.7612E-09
0.71,1.82469E-09
0.72,1.83367E-09
0.73,1.85722E-09
0.74,1.85951E-09
0.75,1.86486E-09
0.76,1.88185E-09
0.77,1.93963E-09
0.78,1.89965E-09
0.79,1.9667E-09
0.8,2.02154E-09
0.81,2.04348E-09
0.82,2.03224E-09
0.83,2.10488E-09
0.84,2.09288E-09
0.85,2.18732E-09
0.86,2.21206E-09
0.87,2.22227E-09
0.88,2.27436E-09
0.89,2.3376E-09
0.9,2.34923E-09
0.91,2.38266E-09
0.92,2.4398E-09
0.93,2.48289E-09
0.94,2.46172E-09
0.95,2.41949E-09
0.96,2.47148E-09
0.97,2.55846E-09
0.98,2.55297E-09
0.99,2.54688E-09
1,2.51973E-09
