Setup title,"I/V Sweep-Solar cell"
-0.9875,-4.77E-11
-0.975,-3.44E-11
-0.9625,-1.44E-11
-0.95,-2.8E-11
-0.9375,-2.98E-11
-0.925,-1.28E-11
-0.9125,-1.01E-11
-0.9,-6.6E-12
-0.8875,-1.8E-11
-0.875,-2.83E-11
-0.8625,-2.56E-11
-0.85,-6.3E-12
-0.8375,-7.9E-12
-0.825,2.9E-12
-0.8125,-1.35E-11
-0.8,-1.84E-11
-0.7875,-1.9E-12
-0.775,-1.07E-11
-0.7625,4E-12
-0.75,-1.23E-11
-0.7375,-5.1E-12
-0.725,-1.02E-11
-0.7125,-4.6E-12
-0.7,5.8E-12
-0.6875,-1.42E-11
-0.675,-1.41E-11
-0.6625,-8E-12
-0.65,4.6E-12
-0.6375,5.2E-12
-0.625,-1.46E-11
-0.6125,-1.74E-11
-0.6,-6.5E-12
-0.5875,-4.2E-12
-0.575,5.2E-12
-0.5625,-1.9E-11
-0.55,-1.11E-11
-0.5375,-8.3E-12
-0.525,3.1E-12
-0.5125,-4.7E-12
-0.5,8.3E-12
-0.4875,-9.7E-12
-0.475,-4.8E-12
-0.4625,-1.9E-11
-0.45,1.5E-12
-0.4375,3.8E-12
-0.425,-7.6E-12
-0.4125,-8.3E-12
-0.4,-8.4E-12
-0.3875,9.4E-12
-0.375,2.7E-12
-0.3625,-1.39E-11
-0.35,-7E-13
-0.3375,5E-12
-0.325,4.6E-12
-0.3125,-1.18E-11
-0.3,-4.6E-12
-0.2875,1.7E-12
-0.275,-7E-13
-0.2625,-7.1E-12
-0.25,-1.56E-11
-0.2375,-6.6E-12
-0.225,2.9E-12
-0.2125,1.09E-11
-0.2,6E-12
-0.1875,1.09E-11
-0.175,-4E-12
-0.1625,-1.65E-11
-0.15,1.23E-11
-0.1375,1.83E-11
-0.125,-4.4E-12
-0.1125,-1.27E-11
-0.1,7.7E-12
-0.0875,-7E-13
-0.075,7.6E-12
-0.0625,-7.7E-12
-0.05,-1.7E-11
-0.0375,-1.6E-11
-0.025,-9E-13
-0.0125,5.1E-12
0,-1.52E-11
0.0125,5.8E-12
0.025,-1.7E-12
0.0375,-1.21E-11
0.05,-1.64E-11
0.0625,-1E-13
0.075,4.9E-12
0.0875,-6.9E-12
0.1,-1.04E-11
0.1125,1.21E-11
0.125,6.9E-12
0.1375,8.7E-12
0.15,-9.8E-12
0.1625,-3.9E-12
0.175,-1.42E-11
0.1875,7.9E-12
0.2,1.16E-11
0.2125,-5.5E-12
0.225,-9.6E-12
0.2375,7.9E-12
0.25,4.3E-12
0.2625,1.62E-11
0.275,-4.2E-12
0.2875,1.17E-11
0.3,-1.04E-11
0.3125,6.7E-12
0.325,6.3E-12
0.3375,-6.3E-12
0.35,9.5E-12
0.3625,1.03E-11
0.375,-1.9E-12
0.3875,7.4E-12
0.4,4E-13
0.4125,-9.5E-12
0.425,-5.9E-12
0.4375,-1.02E-11
0.45,-5E-13
0.4625,1.41E-11
0.475,-2.5E-12
0.4875,-4.8E-12
0.5,1.4E-11
0.5125,9E-12
0.525,-1.4E-12
0.5375,-5.3E-12
0.55,8.1E-12
0.5625,1.46E-11
0.575,9.7E-12
0.5875,6.2E-12
0.6,-9.5E-12
0.6125,-3.2E-12
0.625,-7.5E-12
0.6375,1.52E-11
0.65,3.6E-12
0.6625,1.57E-11
0.675,1.2E-12
0.6875,-7E-12
0.7,1.03E-11
0.7125,1.04E-11
0.725,1.6E-12
0.7375,-4.8E-12
0.75,1.87E-11
0.7625,1.2E-11
0.775,-3.5E-12
0.7875,-5.1E-12
0.8,9E-13
0.8125,1.83E-11
0.825,4E-13
0.8375,1.24E-11
0.85,-3.6E-12
0.8625,1.74E-11
0.875,-5.3E-12
0.8875,-1.8E-12
0.9,1.53E-11
0.9125,3E-12
0.925,4.1E-12
0.9375,9.3E-12
0.95,2.31E-11
0.9625,1.23E-11
0.975,1.89E-11
0.9875,-2.9E-12
1,8.8E-12
1.0125,-1.5E-12
1.025,1.92E-11
1.0375,1.77E-11
1.05,2.6E-11
1.0625,5.8E-12
1.075,2.03E-11
1.0875,-7E-13
1.1,2.6E-11
1.1125,2.92E-11
1.125,2.7E-12
1.1375,1.02E-11
1.15,2.71E-11
1.1625,1.82E-11
1.175,2.96E-11
1.1875,1.28E-11
1.2,1.6E-11
1.2125,1.97E-11
1.225,3.29E-11
1.2375,2.43E-11
1.25,3.26E-11
1.2625,9.8E-12
1.275,1.63E-11
1.2875,2.95E-11
1.3,3.23E-11
1.3125,5.6E-12
1.325,5.6E-12
1.3375,-2E-11
1.35,-1.51E-11
1.3625,4.07E-11
1.375,1.48E-11
1.3875,1.8E-12
1.4,4.17E-11
1.4125,5.1E-11
1.425,-4.29E-11
1.4375,6.4E-12
1.45,1.56E-11
1.4625,2.35E-11
1.475,6.9E-12
1.4875,1.1E-11
1.5,3.03E-11
