Setup title,"I/V Sweep-Solar cell"
1.48,3.767E-10
1.47,3.553E-10
1.46,3.125E-10
1.45,2.99E-10
1.44,2.769E-10
1.43,2.448E-10
1.42,2.307E-10
1.41,2.225E-10
1.4,2.12E-10
1.39,1.913E-10
1.38,1.77E-10
1.37,1.747E-10
1.36,1.678E-10
1.35,1.416E-10
1.34,1.466E-10
1.33,1.306E-10
1.32,1.348E-10
1.31,1.245E-10
1.3,1.118E-10
1.29,1.157E-10
1.28,1.176E-10
1.27,1.121E-10
1.26,1.078E-10
1.25,9.03E-11
1.24,8.94E-11
1.23,8.34E-11
1.22,7.75E-11
1.21,8.35E-11
1.2,6.83E-11
1.19,6.7E-11
1.18,7.12E-11
1.17,7.6E-11
1.16,6.72E-11
1.15,6.98E-11
1.14,5.33E-11
1.13,6.24E-11
1.12,4.87E-11
1.11,4.17E-11
1.1,5.56E-11
1.09,4.83E-11
1.08,3.87E-11
1.07,3.33E-11
1.06,3.49E-11
1.05,2.9E-11
1.04,4.14E-11
1.03,3.64E-11
1.02,4.05E-11
1.01,2.47E-11
1,3.68E-11
0.99,2.28E-11
0.98,2.61E-11
0.97,3.62E-11
0.96,2.61E-11
0.95,3.15E-11
0.94,1.8E-11
0.93,1.78E-11
0.92,1.22E-11
0.91,2.25E-11
0.9,1.16E-11
0.89,2.52E-11
0.88,9.5E-12
0.87,5E-12
0.86,9.6E-12
0.85,1.4E-11
0.84,1.45E-11
0.83,4.3E-12
0.82,1.45E-11
0.81,1.23E-11
0.8,1.76E-11
0.79,1.34E-11
0.78,1.5E-11
0.77,0
0.76,-1.3E-12
0.75,5.7E-12
0.74,1.25E-11
0.73,-4E-13
0.72,8E-13
0.71,-4.1E-12
0.7,-2.9E-12
0.69,1.02E-11
0.68,-1.03E-11
0.67,-2E-12
0.66,9E-13
0.65,-1.4E-12
0.64,-1.02E-11
0.63,-1.01E-11
0.62,4.8E-12
0.61,8E-13
0.6,-7.9E-12
0.59,-7E-12
0.58,-1.8E-12
0.57,4.9E-12
0.56,4E-12
0.55,-9.9E-12
0.54,-7.2E-12
0.53,-1.4E-11
0.52,-1E-12
0.51,-5E-13
0.5,-1.13E-11
0.49,-1.53E-11
0.48,-1.5E-11
0.47,-8.3E-12
0.46,5E-13
0.45,-1.15E-11
0.44,-1.63E-11
0.43,-7.5E-12
0.42,-1.66E-11
0.41,-1.97E-11
0.4,-1.25E-11
0.39,-2.36E-11
0.38,-1.02E-11
0.37,-2E-11
0.36,-9.9E-12
0.35,-2E-11
0.34,-8.9E-12
0.33,-2.27E-11
0.32,-1.3E-11
0.31,-1.18E-11
0.3,-6.6E-12
0.29,-2.23E-11
0.28,-2.09E-11
0.27,-2.68E-11
0.26,-9.9E-12
0.25,-1.64E-11
0.24,-1.06E-11
0.23,-2.29E-11
0.22,-2.5E-11
0.21,-1.84E-11
0.2,-1.29E-11
0.19,-1.74E-11
0.18,-1.48E-11
0.17,-2.63E-11
0.16,-3.13E-11
0.15,-2.39E-11
0.14,-1.85E-11
0.13,-2.82E-11
0.12,-1.76E-11
0.11,-2.93E-11
0.1,-3.06E-11
0.09,-3.16E-11
0.08,-3.58E-11
0.07,-2.51E-11
0.06,-3.65E-11
0.05,-2.76E-11
0.04,-3.91E-11
0.03,-4.37E-11
0.02,-3.44E-11
0.01,-2.62E-11
0,-3.72E-11
-0.01,-4.5E-11
-0.02,-3.87E-11
-0.03,-3.11E-11
-0.04,-4.25E-11
-0.05,-3.4E-11
-0.06,-5.18E-11
-0.07,-5.12E-11
-0.08,-4.06E-11
-0.09,-5.32E-11
-0.1,-4.03E-11
-0.11,-5.42E-11
-0.12,-5.23E-11
-0.13,-5.28E-11
-0.14,-4.52E-11
-0.15,-5.2E-11
-0.16,-5.4E-11
-0.17,-5.37E-11
-0.18,-5.44E-11
-0.19,-5.76E-11
-0.2,-5.38E-11
-0.21,-5.18E-11
-0.22,-6.61E-11
-0.23,-7.15E-11
-0.24,-6.89E-11
-0.25,-7.47E-11
-0.26,-5.73E-11
-0.27,-5.49E-11
-0.28,-7.23E-11
-0.29,-7.34E-11
-0.3,-7.27E-11
-0.31,-6.3E-11
-0.32,-7.52E-11
-0.33,-6.56E-11
-0.34,-7.65E-11
-0.35,-5.109E-10
-0.36,-7.465E-10
-0.37,-6.643E-10
-0.38,-5.984E-10
-0.39,-6.225E-10
-0.4,-6.209E-10
-0.41,-5.855E-10
-0.42,-6.212E-10
-0.43,-6.44E-10
-0.44,-5.739E-10
-0.45,-4.964E-10
-0.46,-9.055E-10
-0.47,-8.963E-10
-0.48,-9.055E-10
-0.49,-9.469E-10
-0.5,-9.57E-10
-0.51,-9.849E-10
-0.52,-9.953E-10
-0.53,-9.781E-10
-0.54,-9.369E-10
-0.55,-1.0487E-09
-0.56,-1.1033E-09
-0.57,-1.1416E-09
-0.58,-1.1441E-09
-0.59,-1.1765E-09
-0.6,-1.2214E-09
-0.61,-1.2193E-09
-0.62,-1.2201E-09
-0.63,-1.1778E-09
-0.64,-1.1655E-09
-0.65,-1.1293E-09
-0.66,-1.1421E-09
-0.67,-1.1648E-09
-0.68,-1.1561E-09
-0.69,-1.1757E-09
-0.7,-1.2359E-09
-0.71,-1.2611E-09
-0.72,-1.2777E-09
-0.73,-1.1545E-09
-0.74,-1.1702E-09
-0.75,-1.1747E-09
-0.76,-1.1817E-09
-0.77,-1.221E-09
-0.78,-1.2217E-09
-0.79,-1.2458E-09
-0.8,-1.2473E-09
-0.81,-1.2965E-09
-0.82,-1.3312E-09
-0.83,-1.3355E-09
-0.84,-1.3585E-09
-0.85,-1.3566E-09
-0.86,-1.3449E-09
-0.87,-1.3437E-09
-0.88,-1.3749E-09
-0.89,-1.3755E-09
-0.9,-1.4675E-09
-0.91,-1.475E-09
-0.92,-1.5347E-09
-0.93,-1.5589E-09
-0.94,-1.5232E-09
-0.95,-1.6356E-09
-0.96,-1.6418E-09
-0.97,-1.6251E-09
-0.98,-1.5929E-09
-0.99,-1.6886E-09
-1,-1.6334E-09
