Setup title,"I/V Sweep-Solar cell"
0.98,5.68E-11
0.97,4.93E-11
0.96,4.38E-11
0.95,3.51E-11
0.94,3.29E-11
0.93,3.45E-11
0.92,3.3E-11
0.91,2.79E-11
0.9,2.69E-11
0.89,2.5E-11
0.88,2.21E-11
0.87,1.87E-11
0.86,2.27E-11
0.85,2.34E-11
0.84,1.65E-11
0.83,1.8E-11
0.82,1.08E-11
0.81,1.44E-11
0.8,6E-12
0.79,1.15E-11
0.78,1.42E-11
0.77,6.2E-12
0.76,9.8E-12
0.75,4.7E-12
0.74,6.3E-12
0.73,9.3E-12
0.72,9.1E-12
0.71,4.2E-12
0.7,6.7E-12
0.69,4.4E-12
0.68,3.4E-12
0.67,3.5E-12
0.66,4.3E-12
0.65,5.1E-12
0.64,1E-13
0.63,3.4E-12
0.62,2.6E-12
0.61,-2.3E-12
0.6,-2.5E-12
0.59,-2.4E-12
0.58,1.8E-12
0.57,2.7E-12
0.56,-2E-12
0.55,-4.1E-12
0.54,1.5E-12
0.53,-9E-13
0.52,-2E-13
0.51,5E-13
0.5,-7.5E-12
0.49,-4E-12
0.48,1.1E-12
0.47,-3.5E-12
0.46,-3.1E-12
0.45,-1.2E-12
0.44,-5E-13
0.43,-2.2E-12
0.42,1E-13
0.41,-8.9E-12
0.4,-6.8E-12
0.39,-5.9E-12
0.38,-3.6E-12
0.37,-4.3E-12
0.36,-5.7E-12
0.35,-7.1E-12
0.34,-8.6E-12
0.33,-6.7E-12
0.32,-5.3E-12
0.31,-2.5E-12
0.3,-6.3E-12
0.29,-4.1E-12
0.28,-1.13E-11
0.27,-9.3E-12
0.26,-8E-12
0.25,-7.1E-12
0.24,-9.5E-12
0.23,-6.6E-12
0.22,-1.07E-11
0.21,-5.6E-12
0.2,-8.9E-12
0.19,-8.2E-12
0.18,-1.17E-11
0.17,-7E-12
0.16,-1.03E-11
0.15,-1.12E-11
0.14,-1.55E-11
0.13,-1.71E-11
0.12,-1.48E-11
0.11,-1.12E-11
0.1,-1.03E-11
0.09,-3.82E-11
0.08,-3.72E-11
0.07,-3.8E-11
0.06,-3.84E-11
0.05,-3.75E-11
0.04,-4.28E-11
0.03,-4.1E-11
0.02,-4.78E-11
0.01,-4.71E-11
0,-4.97E-11
-0.01,-4.66E-11
-0.02,-4.72E-11
-0.03,-4.88E-11
-0.04,-5.32E-11
-0.05,-5.48E-11
-0.06,-5.89E-11
-0.07,-6.08E-11
-0.08,-5.85E-11
-0.09,-6.53E-11
-0.1,-6.65E-11
-0.11,-6.83E-11
-0.12,-6.89E-11
-0.13,-7.16E-11
-0.14,-7.47E-11
-0.15,-7.52E-11
-0.16,-7.6E-11
-0.17,-8.13E-11
-0.18,-8.63E-11
-0.19,-8.66E-11
-0.2,-8.98E-11
-0.2,-8.78E-11
-0.19,-8.53E-11
-0.18,-8.19E-11
-0.17,-7.53E-11
-0.16,-7.08E-11
-0.15,-7.16E-11
-0.14,-6.57E-11
-0.13,-6.49E-11
-0.12,-5.92E-11
-0.11,-5.8E-11
-0.1,-5.74E-11
-0.09,-5.48E-11
-0.08,-5.09E-11
-0.07,-5.05E-11
-0.06,-4.41E-11
-0.05,-4.93E-11
-0.04,-4.26E-11
-0.03,-4.27E-11
-0.02,-4.24E-11
-0.01,-4.48E-11
0,-3.97E-11
0.01,-3.56E-11
0.02,-3.52E-11
0.03,-3.55E-11
0.04,-3.77E-11
0.05,-3.56E-11
0.06,-2.91E-11
0.07,-2.94E-11
0.08,-3.42E-11
0.09,-2.92E-11
0.1,-2.88E-11
0.11,-2.91E-11
0.12,-2.9E-11
0.13,-2.74E-11
0.14,-2.61E-11
0.15,-2.51E-11
0.16,-2.41E-11
0.17,-2.43E-11
0.18,-2.46E-11
0.19,-2.31E-11
0.2,-2.25E-11
0.21,-2.29E-11
0.22,-2.19E-11
0.23,-2.03E-11
0.24,-1.94E-11
0.25,-1.86E-11
0.26,-2.11E-11
0.27,-2.12E-11
0.28,-1.89E-11
0.29,-1.71E-11
0.3,-1.93E-11
0.31,-1.57E-11
0.32,-1.76E-11
0.33,-1.49E-11
0.34,-1.82E-11
0.35,-1.55E-11
0.36,-1.44E-11
0.37,-1.4E-11
0.38,-1.42E-11
0.39,-1.21E-11
0.4,-1.31E-11
0.41,-1.5E-11
0.42,-1.16E-11
0.43,-1.02E-11
0.44,-1.19E-11
0.45,-1.34E-11
0.46,-1.17E-11
0.47,-9.1E-12
0.48,-8.9E-12
0.49,-6.8E-12
0.5,-1.21E-11
0.51,-6.6E-12
0.52,-2.8E-12
0.53,-4.9E-12
0.54,-7.1E-12
0.55,-5.5E-12
0.56,-4.9E-12
0.57,-8.2E-12
0.58,-3.8E-12
0.59,-3.8E-12
0.6,-1.9E-12
0.61,5E-13
0.62,-1.4E-12
0.63,5E-13
0.64,1.9E-12
0.65,2E-13
0.66,-1E-13
0.67,3.2E-12
0.68,2.6E-12
0.69,4.1E-12
0.7,9.6E-12
0.71,3E-13
0.72,3.7E-12
0.73,5.9E-12
0.74,1.3E-11
0.75,1.16E-11
0.76,8.7E-12
0.77,1.23E-11
0.78,9E-12
0.79,1.29E-11
0.8,8.8E-12
0.81,1.23E-11
0.82,1.46E-11
0.83,2.02E-11
0.84,1.76E-11
0.85,1.94E-11
0.86,1.98E-11
0.87,2.25E-11
0.88,2.12E-11
0.89,2.33E-11
0.9,2.25E-11
0.91,2.68E-11
0.92,3E-11
0.93,2.52E-11
0.94,2.75E-11
0.95,3.04E-11
0.96,3.28E-11
0.97,3.39E-11
0.98,3.49E-11
0.99,3.53E-11
1,3.54E-11
