Setup title,"I/V Sweep-Solar cell"
-0.98,-1.65985E-09
-0.97,-1.55603E-09
-0.96,-1.47331E-09
-0.95,-1.40317E-09
-0.94,-1.33934E-09
-0.93,-1.28181E-09
-0.92,-1.22871E-09
-0.91,-1.18199E-09
-0.9,-1.13576E-09
-0.89,-1.09452E-09
-0.88,-1.05508E-09
-0.87,-1.01545E-09
-0.86,-9.7877E-10
-0.85,-9.453E-10
-0.84,-9.132E-10
-0.83,-8.8361E-10
-0.82,-8.5344E-10
-0.81,-8.2768E-10
-0.8,-8.0028E-10
-0.79,-7.7394E-10
-0.78,-7.4551E-10
-0.77,-7.2017E-10
-0.76,-6.9717E-10
-0.75,-6.7471E-10
-0.74,-6.4972E-10
-0.73,-6.284E-10
-0.72,-6.0745E-10
-0.71,-5.876E-10
-0.7,-5.6942E-10
-0.69,-5.4997E-10
-0.68,-5.3366E-10
-0.67,-5.2308E-10
-0.66,-4.9733E-10
-0.65,-4.7802E-10
-0.64,-4.6007E-10
-0.63,-4.4354E-10
-0.62,-4.2698E-10
-0.61,-4.1343E-10
-0.6,-3.9837E-10
-0.59,-3.8315E-10
-0.58,-3.6911E-10
-0.57,-3.5641E-10
-0.56,-3.4605E-10
-0.55,-3.3289E-10
-0.54,-3.2069E-10
-0.53,-3.0924E-10
-0.52,-2.9697E-10
-0.51,-2.8356E-10
-0.5,-2.7284E-10
-0.49,-2.6121E-10
-0.48,-2.505E-10
-0.47,-2.39E-10
-0.46,-2.2747E-10
-0.45,-2.1745E-10
-0.44,-2.0852E-10
-0.43,-1.9773E-10
-0.42,-1.8845E-10
-0.41,-1.8135E-10
-0.4,-1.7237E-10
-0.39,-1.6381E-10
-0.38,-1.5665E-10
-0.37,-1.4796E-10
-0.36,-1.4109E-10
-0.35,-1.3552E-10
-0.34,-1.2892E-10
-0.33,-1.2244E-10
-0.32,-1.1679E-10
-0.31,-1.1153E-10
-0.3,-1.0605E-10
-0.29,-1.0146E-10
-0.28,-9.556E-11
-0.27,-9.072E-11
-0.26,-8.59E-11
-0.25,-8.149E-11
-0.24,-7.73E-11
-0.23,-7.288E-11
-0.22,-6.862E-11
-0.21,-6.448E-11
-0.2,-6.052E-11
-0.19,-5.635E-11
-0.18,-5.248E-11
-0.17,-4.861E-11
-0.16,-4.51E-11
-0.15,-4.093E-11
-0.14,-3.751E-11
-0.13,-3.443E-11
-0.12,-3.081E-11
-0.11,-2.718E-11
-0.1,-2.396E-11
-0.09,-2.053E-11
-0.08,-1.763E-11
-0.07,-1.497E-11
-0.06,-1.197E-11
-0.05,-9.86E-12
-0.04,-7.51E-12
-0.03,-5.45E-12
-0.02,-3.02E-12
-0.01,-1.29E-12
0,2E-13
0.01,2.18E-12
0.02,3.84E-12
0.03,5.14E-12
0.04,6.32E-12
0.05,7.88E-12
0.06,9.14E-12
0.07,9.88E-12
0.08,1.146E-11
0.09,1.252E-11
0.1,1.315E-11
0.11,1.434E-11
0.12,1.529E-11
0.13,1.593E-11
0.14,1.715E-11
0.15,1.825E-11
0.16,1.885E-11
0.17,1.981E-11
0.18,2.104E-11
0.19,2.186E-11
0.2,2.293E-11
0.21,2.451E-11
0.22,2.583E-11
0.23,2.691E-11
0.24,2.766E-11
0.25,2.98E-11
0.26,3.105E-11
0.27,3.33E-11
0.28,3.626E-11
0.29,3.841E-11
0.3,3.895E-11
0.31,4.17E-11
0.32,4.272E-11
0.33,4.34E-11
0.34,4.446E-11
0.35,4.55E-11
0.36,4.525E-11
0.37,4.43E-11
0.38,4.065E-11
0.39,3.882E-11
0.4,3.806E-11
0.41,3.795E-11
0.42,3.913E-11
0.43,3.988E-11
0.44,4.091E-11
0.45,4.129E-11
0.46,4.23E-11
0.47,4.292E-11
0.48,4.404E-11
0.49,4.561E-11
0.5,4.686E-11
0.51,4.747E-11
0.52,4.875E-11
0.53,5.014E-11
0.54,5.101E-11
0.55,5.242E-11
0.56,5.32E-11
0.57,5.315E-11
0.58,5.293E-11
0.59,5.317E-11
0.6,5.298E-11
0.61,5.369E-11
0.62,5.409E-11
0.63,5.486E-11
0.64,5.616E-11
0.65,5.795E-11
0.66,5.993E-11
0.67,6.28E-11
0.68,6.409E-11
0.69,5.944E-11
0.7,6.054E-11
0.71,6.126E-11
0.72,6.282E-11
0.73,6.428E-11
0.74,6.598E-11
0.75,6.735E-11
0.76,6.851E-11
0.77,7.045E-11
0.78,7.192E-11
0.79,7.383E-11
0.8,7.62E-11
0.81,7.85E-11
0.82,8.104E-11
0.83,8.33E-11
0.84,8.623E-11
0.85,8.958E-11
0.86,9.321E-11
0.87,9.647E-11
0.88,9.96E-11
0.89,1.5156E-10
0.9,1.0597E-10
0.91,1.1133E-10
0.92,1.1673E-10
0.93,1.2211E-10
0.94,1.2752E-10
0.95,1.3243E-10
0.96,1.3794E-10
0.97,1.4357E-10
0.98,1.5034E-10
0.99,1.5642E-10
1,1.6279E-10
