Setup title,"I/V Sweep-Solar cell"
0.98,6.19E-11
0.97,5.16E-11
0.96,4.76E-11
0.95,4.83E-11
0.94,3.3E-11
0.93,2.72E-11
0.92,3.5E-11
0.91,2.34E-11
0.9,2E-11
0.89,3.31E-11
0.88,1.77E-11
0.87,2.24E-11
0.86,2.82E-11
0.85,1.49E-11
0.84,1.08E-11
0.83,1.79E-11
0.82,1.67E-11
0.81,1.74E-11
0.8,1.01E-11
0.79,9.2E-12
0.78,1.59E-11
0.77,1.32E-11
0.76,1.24E-11
0.75,1.57E-11
0.74,3E-12
0.73,-7E-13
0.72,1.37E-11
0.71,5E-13
0.7,6.6E-12
0.69,1.49E-11
0.68,-3.5E-12
0.67,7.4E-12
0.66,9.5E-12
0.65,8.5E-12
0.64,-1.2E-12
0.63,1.6E-12
0.62,-2.8E-12
0.61,-5E-12
0.6,5.3E-12
0.59,4.1E-12
0.58,2.7E-12
0.57,6.5E-12
0.56,-4.4E-12
0.55,-6.8E-12
0.54,-9.5E-12
0.53,3.8E-12
0.52,1.4E-12
0.51,-6.5E-12
0.5,-2.524E-10
0.49,-2.332E-10
0.48,-2.243E-10
0.47,-2.079E-10
0.46,-2.059E-10
0.45,-2.017E-10
0.44,-1.901E-10
0.43,-2.077E-10
0.42,-1.988E-10
0.41,-1.82E-10
0.4,-2.03E-10
0.39,-1.833E-10
0.38,-1.98E-10
0.37,-2.017E-10
0.36,-1.936E-10
0.35,-2.048E-10
0.34,-1.793E-10
0.33,-1.919E-10
0.32,-1.909E-10
0.31,-1.993E-10
0.3,-2.05E-10
0.29,-2.013E-10
0.28,-1.948E-10
0.27,-1.937E-10
0.26,-1.737E-10
0.25,-2.017E-10
0.24,-1.956E-10
0.23,-1.968E-10
0.22,-2.027E-10
0.21,-1.915E-10
0.2,-1.998E-10
0.19,-2.369E-10
0.18,-2.615E-10
0.17,-2.556E-10
0.16,-2.35E-10
0.15,-2.479E-10
0.14,-2.465E-10
0.13,-2.387E-10
0.12,-2.633E-10
0.11,-2.442E-10
0.1,-2.319E-10
0.09,-1.831E-10
0.08,-2.556E-10
0.07,-2.683E-10
0.06,-2.691E-10
0.05,-2.788E-10
0.04,-2.76E-10
0.03,-2.886E-10
0.02,-2.732E-10
0.01,-2.883E-10
0,-2.796E-10
-0.01,-2.832E-10
-0.02,-2.848E-10
-0.03,-2.93E-10
-0.04,-3.043E-10
-0.05,-3.106E-10
-0.06,-2.988E-10
-0.07,-3.184E-10
-0.08,-3.077E-10
-0.09,-3.136E-10
-0.1,-3.178E-10
-0.11,-3.085E-10
-0.12,-3.115E-10
-0.13,-3.175E-10
-0.14,-2.438E-10
-0.15,-2.901E-10
-0.16,-2.95E-10
-0.17,-2.926E-10
-0.18,-3.038E-10
-0.19,-2.908E-10
-0.2,-3.055E-10
-0.2,-3.152E-10
-0.19,-3.22E-10
-0.18,-3.278E-10
-0.17,-3.306E-10
-0.16,-3.224E-10
-0.15,-3.251E-10
-0.14,-3.181E-10
-0.13,-2.948E-10
-0.12,-2.805E-10
-0.11,-2.784E-10
-0.1,-2.528E-10
-0.09,-2.256E-10
-0.08,-2.381E-10
-0.07,-2.564E-10
-0.06,-2.629E-10
-0.05,-2.557E-10
-0.04,-2.487E-10
-0.03,-2.463E-10
-0.02,-2.374E-10
-0.01,-2.35E-10
0,-2.167E-10
0.01,-2.295E-10
0.02,-2.165E-10
0.03,-2.222E-10
0.04,-2.063E-10
0.05,-2.159E-10
0.06,-2.142E-10
0.07,-1.969E-10
0.08,-2.085E-10
0.09,-1.822E-10
0.1,-1.841E-10
0.11,-1.919E-10
0.12,-1.769E-10
0.13,-1.827E-10
0.14,-1.739E-10
0.15,-1.674E-10
0.16,-1.679E-10
0.17,-1.688E-10
0.18,-1.544E-10
0.19,-1.488E-10
0.2,-1.558E-10
0.21,-1.595E-10
0.22,-1.506E-10
0.23,-1.355E-10
0.24,-1.392E-10
0.25,-1.391E-10
0.26,-1.42E-10
0.27,-1.407E-10
0.28,-1.288E-10
0.29,-1.223E-10
0.3,-1.349E-10
0.31,-1.191E-10
0.32,-1.068E-10
0.33,-9.84E-11
0.34,-1.051E-10
0.35,-9.69E-11
0.36,-9.66E-11
0.37,-9.31E-11
0.38,-9.18E-11
0.39,-9.53E-11
0.4,-8.81E-11
0.41,-7.88E-11
0.42,-8.99E-11
0.43,-7.8E-11
0.44,-7.3E-11
0.45,-7.39E-11
0.46,-6.3E-11
0.47,-7.19E-11
0.48,-7.07E-11
0.49,-5.86E-11
0.5,-6E-11
0.51,-4.95E-11
0.52,-4.96E-11
0.53,-5.43E-11
0.54,-3.78E-11
0.55,-4.43E-11
0.56,-3.55E-11
0.57,-2.76E-11
0.58,-3.81E-11
0.59,-2.97E-11
0.6,-2.28E-11
0.61,-2.5E-11
0.62,-2.01E-11
0.63,-2.16E-11
0.64,-5.5E-12
0.65,8.8E-12
0.66,1.45E-11
0.67,1.18E-11
0.68,8.7E-12
0.69,1.94E-11
0.7,1.09E-11
0.71,1.35E-11
0.72,8.8E-12
0.73,1.77E-11
0.74,2.37E-11
0.75,2.39E-11
0.76,1.81E-11
0.77,1.42E-11
0.78,2.19E-11
0.79,1.93E-11
0.8,2.8E-11
0.81,2.87E-11
0.82,3.06E-11
0.83,2.07E-11
0.84,3.57E-11
0.85,2.27E-11
0.86,3.18E-11
0.87,3.24E-11
0.88,3.47E-11
0.89,3.88E-11
0.9,3.13E-11
0.91,3.65E-11
0.92,4.38E-11
0.93,4.2E-11
0.94,4.07E-11
0.95,3.89E-11
0.96,4.34E-11
0.97,4.15E-11
0.98,4.98E-11
0.99,5.63E-11
1,5.65E-11
