Setup title,"I/V Sweep-Solar cell"
0.005,9.99929E-05
0.0075,9.9993E-05
0.01,9.99928E-05
0.0125,9.99928E-05
0.015,9.99929E-05
0.0175,9.99929E-05
0.02,9.99929E-05
0.0225,9.99929E-05
0.025,9.99929E-05
0.0275,9.99929E-05
0.03,9.9993E-05
0.0325,9.99929E-05
0.035,9.9993E-05
0.0375,9.9993E-05
0.04,9.99929E-05
0.0425,9.9993E-05
0.045,9.9993E-05
0.0475,9.9993E-05
0.05,9.99929E-05
0.0525,9.9993E-05
0.055,9.99931E-05
0.0575,9.9993E-05
0.06,9.99929E-05
0.0625,9.9993E-05
0.065,9.9993E-05
0.0675,9.9993E-05
0.07,9.99928E-05
0.0725,9.9993E-05
0.075,9.9993E-05
0.0775,9.9993E-05
0.08,9.9993E-05
0.0825,9.99929E-05
0.085,9.9993E-05
0.0875,9.9993E-05
0.09,9.9993E-05
0.0925,9.9993E-05
0.095,9.99929E-05
0.0975,9.9993E-05
0.1,9.9993E-05
0.1025,9.99929E-05
0.105,9.99931E-05
0.1075,9.9993E-05
0.11,9.9993E-05
0.1125,9.99929E-05
0.115,9.9993E-05
0.1175,9.99929E-05
0.12,9.99929E-05
0.1225,9.9993E-05
0.125,9.99929E-05
0.1275,9.9993E-05
0.13,9.99931E-05
0.1325,9.9993E-05
0.135,9.9993E-05
0.1375,9.99929E-05
0.14,9.99931E-05
0.1425,9.9993E-05
0.145,9.99929E-05
0.1475,9.9993E-05
0.15,9.99929E-05
0.1525,9.99929E-05
0.155,9.99929E-05
0.1575,9.99929E-05
0.16,9.9993E-05
0.1625,9.9993E-05
0.165,9.99929E-05
0.1675,9.9993E-05
0.17,9.9993E-05
0.1725,9.99929E-05
0.175,9.99928E-05
0.1775,9.99929E-05
0.18,9.9993E-05
0.1825,9.9993E-05
0.185,9.99929E-05
0.1875,9.99929E-05
0.19,9.9993E-05
0.1925,9.99929E-05
0.195,9.99929E-05
0.1975,9.99929E-05
0.2,9.99929E-05
0.2025,9.99929E-05
0.205,9.99929E-05
0.2075,9.9993E-05
0.21,9.99929E-05
0.2125,9.99929E-05
0.215,9.9993E-05
0.2175,9.99929E-05
0.22,9.99929E-05
0.2225,9.99931E-05
0.225,9.9993E-05
0.2275,9.9993E-05
0.23,9.9993E-05
0.2325,9.9993E-05
0.235,9.99931E-05
0.2375,9.9993E-05
0.24,9.9993E-05
0.2425,9.99931E-05
0.245,9.9993E-05
0.2475,9.9993E-05
0.25,9.9993E-05
0.2525,9.99929E-05
0.255,9.9993E-05
0.2575,9.9993E-05
0.26,9.99929E-05
0.2625,9.9993E-05
0.265,9.9993E-05
0.2675,9.9993E-05
0.27,9.9993E-05
0.2725,9.99932E-05
0.275,9.9993E-05
0.2775,9.9993E-05
0.28,9.9993E-05
0.2825,9.99931E-05
0.285,9.99929E-05
0.2875,9.9993E-05
0.29,9.9993E-05
0.2925,9.99931E-05
0.295,9.99931E-05
0.2975,9.9993E-05
0.3,9.99932E-05
0.3025,9.99931E-05
0.305,9.9993E-05
0.3075,9.99931E-05
0.31,9.9993E-05
0.3125,9.9993E-05
0.315,9.99931E-05
0.3175,9.99931E-05
0.32,9.99931E-05
0.3225,9.99931E-05
0.325,9.9993E-05
0.3275,9.9993E-05
0.33,9.9993E-05
0.3325,9.99931E-05
0.335,9.99931E-05
0.3375,9.9993E-05
0.34,9.9993E-05
0.3425,9.9993E-05
0.345,9.99931E-05
0.3475,9.99931E-05
0.35,9.99931E-05
0.3525,9.9993E-05
0.355,9.9993E-05
0.3575,9.99929E-05
0.36,9.9993E-05
0.3625,9.99929E-05
0.365,9.9993E-05
0.3675,9.99929E-05
0.37,9.99929E-05
0.3725,9.9993E-05
0.375,9.9993E-05
0.3775,9.99931E-05
0.38,9.9993E-05
0.3825,9.9993E-05
0.385,9.9993E-05
0.3875,9.9993E-05
0.39,9.9993E-05
0.3925,9.99931E-05
0.395,9.9993E-05
0.3975,9.9993E-05
0.4,9.9993E-05
0.4025,9.99931E-05
0.405,9.9993E-05
0.4075,9.9993E-05
0.41,9.9993E-05
0.4125,9.9993E-05
0.415,9.99931E-05
0.4175,9.99931E-05
0.42,9.99931E-05
0.4225,9.9993E-05
0.425,9.9993E-05
0.4275,9.9993E-05
0.43,9.99931E-05
0.4325,9.9993E-05
0.435,9.99931E-05
0.4375,9.9993E-05
0.44,9.9993E-05
0.4425,9.9993E-05
0.445,9.9993E-05
0.4475,9.9993E-05
0.45,9.9993E-05
0.4525,9.9993E-05
0.455,9.9993E-05
0.4575,9.9993E-05
0.46,9.99931E-05
0.4625,9.9993E-05
0.465,9.99931E-05
0.4675,9.9993E-05
0.47,9.9993E-05
0.4725,9.99929E-05
0.475,9.9993E-05
0.4775,9.9993E-05
0.48,9.9993E-05
0.4825,9.9993E-05
0.485,9.99931E-05
0.4875,9.9993E-05
0.49,9.9993E-05
0.4925,9.99931E-05
0.495,9.9993E-05
0.4975,9.9993E-05
0.5,9.99931E-05
