Setup title,"I/V Sweep-Solar cell"
-0.98,-1.823E-11
-0.97,-1.78E-11
-0.96,-1.615E-11
-0.95,-1.471E-11
-0.94,-1.418E-11
-0.93,-1.301E-11
-0.92,-1.208E-11
-0.91,-1.188E-11
-0.9,-1.016E-11
-0.89,-9.84E-12
-0.88,-9.46E-12
-0.87,-8.65E-12
-0.86,-9.56E-12
-0.85,-8.47E-12
-0.84,-7.55E-12
-0.83,-8.14E-12
-0.82,-6.61E-12
-0.81,-6.56E-12
-0.8,-6.52E-12
-0.79,-5.6E-12
-0.78,-5.35E-12
-0.77,-4.73E-12
-0.76,-4.44E-12
-0.75,-5.49E-12
-0.74,-4.94E-12
-0.73,-3.78E-12
-0.72,-4.5E-12
-0.71,-3.56E-12
-0.7,-4.73E-12
-0.69,-3.7E-12
-0.68,-3.18E-12
-0.67,-3.22E-12
-0.66,-3.18E-12
-0.65,-2.66E-12
-0.64,-3.95E-12
-0.63,-2.93E-12
-0.62,-2.45E-12
-0.61,-3.07E-12
-0.6,-2.12E-12
-0.59,-2.72E-12
-0.58,-2.02E-12
-0.57,-1.32E-12
-0.56,-2.24E-12
-0.55,-2.05E-12
-0.54,-1.48E-12
-0.53,-1.95E-12
-0.52,-1.07E-12
-0.51,-2.19E-12
-0.5,-1.41E-12
-0.49,-9.8E-13
-0.48,-1.14E-12
-0.47,-5.9E-13
-0.46,-6E-14
-0.45,-1.18E-12
-0.44,-6.8E-13
-0.43,-4.6E-13
-0.42,-1.14E-12
-0.41,-3.9E-13
-0.4,-1.17E-12
-0.39,-1.34E-12
-0.38,2.9E-13
-0.37,-6.9E-13
-0.36,6E-14
-0.35,5.1E-13
-0.34,-8E-13
-0.33,-3E-14
-0.32,7E-13
-0.31,-5.3E-13
-0.3,5.8E-13
-0.29,1E-13
-0.28,-1.9E-13
-0.27,6E-14
-0.26,9.3E-13
-0.25,-6E-14
-0.24,6.2E-13
-0.23,1.05E-12
-0.22,3.9E-13
-0.21,1.38E-12
-0.2,4.6E-13
-0.19,-1.7E-13
-0.18,4.4E-13
-0.17,4.5E-13
-0.16,6.5E-13
-0.15,8.9E-13
-0.14,5.4E-13
-0.13,7.3E-13
-0.12,7.4E-13
-0.11,1.19E-12
-0.1,5.5E-13
-0.09,1.08E-12
-0.08,6.1E-13
-0.07,1.34E-12
-0.06,9.8E-13
-0.05,5.9E-13
-0.04,1.95E-12
-0.03,1.05E-12
-0.02,9.8E-13
-0.01,1.37E-12
0,2.58E-12
0.01,9.9E-13
0.02,1.04E-12
0.03,1.12E-12
0.04,1.31E-12
0.05,1.34E-12
0.06,2.39E-12
0.07,1.49E-12
0.08,2.35E-12
0.09,2.61E-12
0.1,1.72E-12
0.11,2.2E-12
0.12,2.21E-12
0.13,1.58E-12
0.14,2.47E-12
0.15,2.1E-12
0.16,2.05E-12
0.17,1.78E-12
0.18,2.95E-12
0.19,2.84E-12
0.2,2.44E-12
0.21,2.84E-12
0.22,2.34E-12
0.23,2.52E-12
0.24,2.89E-12
0.25,2.74E-12
0.26,1.63E-12
0.27,1.85E-12
0.28,3.21E-12
0.29,3.17E-12
0.3,3.72E-12
0.31,3.26E-12
0.32,2.41E-12
0.33,2.98E-12
0.34,3.17E-12
0.35,2.74E-12
0.36,3.31E-12
0.37,3.65E-12
0.38,2.73E-12
0.39,4.32E-12
0.4,4.3E-12
0.41,4.22E-12
0.42,4.31E-12
0.43,5.19E-12
0.44,4.03E-12
0.45,4.61E-12
0.46,5.06E-12
0.47,3.76E-12
0.48,5.16E-12
0.49,5.23E-12
0.5,4.59E-12
0.51,5.25E-12
0.52,4.31E-12
0.53,5.14E-12
0.54,5.21E-12
0.55,5.84E-12
0.56,5.27E-12
0.57,5.63E-12
0.58,4.48E-12
0.59,4.99E-12
0.6,5.62E-12
0.61,6.12E-12
0.62,5.99E-12
0.63,5.77E-12
0.64,5.67E-12
0.65,6.94E-12
0.66,6.88E-12
0.67,6.17E-12
0.68,6.31E-12
0.69,6.64E-12
0.7,5.74E-12
0.71,6.87E-12
0.72,6.2E-12
0.73,6.67E-12
0.74,7.4E-12
0.75,6.99E-12
0.76,7.65E-12
0.77,7.39E-12
0.78,7.29E-12
0.79,7.37E-12
0.8,7.26E-12
0.81,7.93E-12
0.82,7.89E-12
0.83,7.66E-12
0.84,8.51E-12
0.85,8.48E-12
0.86,8.52E-12
0.87,8.23E-12
0.88,8.85E-12
0.89,1.009E-11
0.9,8.67E-12
0.91,1.018E-11
0.92,9.15E-12
0.93,9.81E-12
0.94,1.009E-11
0.95,9.95E-12
0.96,1.038E-11
0.97,9.92E-12
0.98,1.057E-11
0.99,1.139E-11
1,1.075E-11
