Setup title,"I/V Sweep-Solar cell"
0.98,3.75E-11
0.97,3.13E-11
0.96,2.81E-11
0.95,2.9E-11
0.94,2.62E-11
0.93,2.51E-11
0.92,2.12E-11
0.91,1.99E-11
0.9,2.01E-11
0.89,2.07E-11
0.88,1.81E-11
0.87,1.97E-11
0.86,1.31E-11
0.85,1.26E-11
0.84,1.25E-11
0.83,1.02E-11
0.82,1.29E-11
0.81,1.36E-11
0.8,9.3E-12
0.79,8.2E-12
0.78,6.8E-12
0.77,9.3E-12
0.76,1.03E-11
0.75,8.8E-12
0.74,4.6E-12
0.73,5.3E-12
0.72,6.5E-12
0.71,6.5E-12
0.7,4.9E-12
0.69,5.8E-12
0.68,3.3E-12
0.67,3.5E-12
0.66,1.3E-12
0.65,4.5E-12
0.64,4E-12
0.63,1.8E-12
0.62,1E-12
0.61,2.4E-12
0.6,-5E-13
0.59,1.6E-12
0.58,3E-12
0.57,2.6E-12
0.56,-4E-13
0.55,-5E-13
0.54,-1.8E-12
0.53,1.2E-12
0.52,1E-12
0.51,-1.6E-12
0.5,-1.9E-12
0.49,-2E-13
0.48,-3.5E-12
0.47,-5E-13
0.46,1E-12
0.45,-1.3E-12
0.44,-5E-13
0.43,-1.4E-12
0.42,-3.6E-12
0.41,-6E-13
0.4,-1.8E-12
0.39,-2.3E-12
0.38,-1E-12
0.37,6E-13
0.36,-2.1E-12
0.35,1.1E-12
0.34,-4E-12
0.33,-5.1E-12
0.32,-3.1E-12
0.31,-4.8E-12
0.3,-2E-12
0.29,-1.6E-12
0.28,-2.3E-12
0.27,-6E-13
0.26,-4.7E-12
0.25,-6.1E-12
0.24,-4.8E-12
0.23,-3.1E-12
0.22,-2.5E-12
0.21,-5.3E-12
0.2,-3E-12
0.19,-5.9E-12
0.18,-6E-12
0.17,-4.6E-12
0.16,-3.6E-12
0.15,-4.3E-12
0.14,-8.1E-12
0.13,-6.7E-12
0.12,-7.5E-12
0.11,-5.1E-12
0.1,-9.1E-12
0.09,-8E-12
0.08,-5.6E-12
0.07,-8.3E-12
0.06,-9.1E-12
0.05,-1.01E-11
0.04,-6.9E-12
0.03,-6.8E-12
0.02,-7.6E-12
0.01,-1.06E-11
0,-1.25E-11
-0.01,-1.17E-11
-0.02,-1.45E-11
-0.03,-1.25E-11
-0.04,-1.25E-11
-0.05,-1.14E-11
-0.06,-1.72E-11
-0.07,-1.8E-11
-0.08,-1.47E-11
-0.09,-1.5E-11
-0.1,-1.94E-11
-0.11,-1.77E-11
-0.12,-2.35E-11
-0.13,-3.43E-11
-0.14,-5.56E-11
-0.15,-5.59E-11
-0.16,-5.46E-11
-0.17,-5.98E-11
-0.18,-5.97E-11
-0.19,-6.43E-11
-0.2,-6.54E-11
-0.2,-6.25E-11
-0.19,-6.17E-11
-0.18,-5.71E-11
-0.17,-5.58E-11
-0.16,-5.48E-11
-0.15,-5.1E-11
-0.14,-4.94E-11
-0.13,-4.68E-11
-0.12,-4.75E-11
-0.11,-4.58E-11
-0.1,-4.46E-11
-0.09,-4.15E-11
-0.08,-3.96E-11
-0.07,-4.04E-11
-0.06,-3.87E-11
-0.05,-3.83E-11
-0.04,-3.77E-11
-0.03,-3.66E-11
-0.02,-3.57E-11
-0.01,-3.39E-11
0,-3.44E-11
0.01,-3.12E-11
0.02,-3.13E-11
0.03,-3.15E-11
0.04,-3.06E-11
0.05,-3.09E-11
0.06,-3E-11
0.07,-2.73E-11
0.08,-2.75E-11
0.09,-2.73E-11
0.1,-2.79E-11
0.11,-2.7E-11
0.12,-2.68E-11
0.13,-2.44E-11
0.14,-2.67E-11
0.15,-2.43E-11
0.16,-2.46E-11
0.17,-2.54E-11
0.18,-2.38E-11
0.19,-2.43E-11
0.2,-2.23E-11
0.21,-2.19E-11
0.22,-2.35E-11
0.23,-2.17E-11
0.24,-2.22E-11
0.25,-2.17E-11
0.26,-2.11E-11
0.27,-2.02E-11
0.28,-2E-11
0.29,-1.93E-11
0.3,-2E-11
0.31,-1.85E-11
0.32,-1.94E-11
0.33,-1.71E-11
0.34,-1.83E-11
0.35,-1.85E-11
0.36,-1.83E-11
0.37,-1.83E-11
0.38,-1.62E-11
0.39,-1.61E-11
0.4,-1.66E-11
0.41,-1.52E-11
0.42,-1.54E-11
0.43,-1.39E-11
0.44,-1.52E-11
0.45,-1.33E-11
0.46,-1.48E-11
0.47,-1.34E-11
0.48,-1.34E-11
0.49,-1.37E-11
0.5,-1.16E-11
0.51,-9.7E-12
0.52,-1.15E-11
0.53,-1.17E-11
0.54,-1.07E-11
0.55,-9.5E-12
0.56,-9.6E-12
0.57,-7.2E-12
0.58,-8.5E-12
0.59,-7.7E-12
0.6,-8.5E-12
0.61,-8E-12
0.62,-1.7E-12
0.63,1.5E-12
0.64,-5.8E-12
0.65,-4.8E-12
0.66,-3.2E-12
0.67,-3.7E-12
0.68,-2.5E-12
0.69,-1E-12
0.7,-1.3E-12
0.71,-4E-13
0.72,4E-13
0.73,6E-13
0.74,1.4E-12
0.75,2.6E-12
0.76,3.2E-12
0.77,3.5E-12
0.78,9.4E-12
0.79,1.02E-11
0.8,1.03E-11
0.81,1.05E-11
0.82,8.6E-12
0.83,1.12E-11
0.84,1.3E-11
0.85,1.23E-11
0.86,1.43E-11
0.87,1.53E-11
0.88,1.55E-11
0.89,1.67E-11
0.9,1.48E-11
0.91,1.79E-11
0.92,1.61E-11
0.93,1.82E-11
0.94,2E-11
0.95,2.24E-11
0.96,2.23E-11
0.97,2.41E-11
0.98,2.22E-11
0.99,2.38E-11
1,2.56E-11
